AM: Allowed Unit of measures for activity type


MANDT	 KOKRS	 WERKS	 LARNT	 MEINH
X	 X	 X	 X	 X
MANDT-CLNT(3)	 CACCD-CHAR(4)	 WERKS-CHAR(4)	 LSTAR-CHAR(6)	 MEINS-UNIT(3)
100	 1000	 CN10	 ZAM067	 STD
100	 1000	 CN10	 ZAM068	 STD
100	 1000	 CN10	 ZAM069	 STD
100	 1000	 CN10	 ZAM070	 STD
100	 1000	 CN10	 ZAM071	 STD
100	 1000	 CN10	 ZAM072	 STD
100	 1000	 CN10	 ZAM073	 STD
100	 1000	 CN10	 ZAM074	 STD
100	 1000	 CN10	 ZAM075	 STD
100	 1000	 CN10	 ZNP001	 STD
100	 1000	 CN10	 ZNP002	 STD
100	 1000	 CN10	 ZNP003	 STD
100	 1000	 CN10	 ZNP004	 STD
100	 1000	 CN10	 ZNP005	 STD
100	 1000	 CN10	 ZNP006	 STD
100	 1000	 CN10	 ZNP007	 STD
100	 1000	 CN10	 ZNP008	 STD
100	 1000	 CN10	 ZNP012	 STD
100	 1000	 CN10	 ZNP013	 STD
100	 1000	 CN10	 ZNP015	 STD
100	 1000	 CN10	 ZNP016	 STD
100	 1000	 CN10	 ZNP026	 LCU
100	 1000	 CN10	 ZNP027	 STD
100	 1000	 CN10	 ZNP028	 STD
100	 1000	 CN10	 ZRE002	 STD
100	 1000	 CN11	 ZAM001	 STD
100	 1000	 CN11	 ZAM004	 STD
100	 1000	 CN11	 ZAM007	 STD
100	 1000	 CN11	 ZAM025	 STD
100	 1000	 CN11	 ZAM027	 UA
100	 1000	 CN11	 ZAM034	 STD
100	 1000	 CN11	 ZAM035	 STD
100	 1000	 CN11	 ZAM039	 UA
100	 1000	 CN11	 ZAM044	 STD
100	 1000	 CN11	 ZAM049	 STD
100	 1000	 CN11	 ZAM050	 LCU
100	 1000	 CN11	 ZAM051	 LCU
100	 1000	 CN11	 ZAM052	 STD
100	 1000	 CN11	 ZAM054	 STD
100	 1000	 CN11	 ZAM055	 STD
100	 1000	 CN11	 ZAM056	 STD
100	 1000	 CN11	 ZAM057	 STD
100	 1000	 CN11	 ZAM058	 STD
100	 1000	 CN11	 ZAM059	 STD
100	 1000	 CN11	 ZAM060	 STD
100	 1000	 CN11	 ZAM063	 KMT
100	 1000	 CN11	 ZAM064	 LCU
100	 1000	 CN11	 ZAM067	 STD
100	 1000	 CN11	 ZAM068	 STD
100	 1000	 CN11	 ZAM069	 STD
100	 1000	 CN11	 ZAM070	 STD
100	 1000	 CN11	 ZAM071	 STD
100	 1000	 CN11	 ZAM072	 STD
100	 1000	 CN11	 ZAM073	 STD
100	 1000	 CN11	 ZAM074	 STD
100	 1000	 CN11	 ZAM075	 STD
100	 1000	 CN11	 ZNP001	 STD
100	 1000	 CN11	 ZNP002	 STD
100	 1000	 CN11	 ZNP003	 STD
100	 1000	 CN11	 ZNP004	 STD
100	 1000	 CN11	 ZNP005	 STD
100	 1000	 CN11	 ZNP006	 STD
100	 1000	 CN11	 ZNP007	 STD
100	 1000	 CN11	 ZNP008	 STD
100	 1000	 CN11	 ZNP012	 STD
100	 1000	 CN11	 ZNP013	 STD
100	 1000	 CN11	 ZNP015	 STD
100	 1000	 CN11	 ZNP016	 STD
100	 1000	 CN11	 ZNP026	 LCU
100	 1000	 CN11	 ZNP027	 STD
100	 1000	 CN11	 ZNP028	 STD
100	 1000	 CN12	 ZAM001	 STD
100	 1000	 CN12	 ZAM004	 STD
100	 1000	 CN12	 ZAM007	 STD
100	 1000	 CN12	 ZAM025	 STD
100	 1000	 CN12	 ZAM027	 UA
100	 1000	 CN12	 ZAM034	 STD
100	 1000	 CN12	 ZAM035	 STD
100	 1000	 CN12	 ZAM039	 UA
100	 1000	 CN12	 ZAM044	 STD
100	 1000	 CN12	 ZAM049	 STD
100	 1000	 CN12	 ZAM050	 LCU
100	 1000	 CN12	 ZAM051	 LCU
100	 1000	 CN12	 ZAM052	 STD
100	 1000	 CN12	 ZAM054	 STD
100	 1000	 CN12	 ZAM055	 STD
100	 1000	 CN12	 ZAM056	 STD
100	 1000	 CN12	 ZAM057	 STD
100	 1000	 CN12	 ZAM058	 STD
100	 1000	 CN12	 ZAM059	 STD
100	 1000	 CN12	 ZAM060	 STD
100	 1000	 CN12	 ZAM063	 KMT
100	 1000	 CN12	 ZAM064	 LCU
100	 1000	 CN12	 ZAM067	 STD
100	 1000	 CN12	 ZAM068	 STD
100	 1000	 CN12	 ZAM069	 STD
100	 1000	 CN12	 ZAM070	 STD
100	 1000	 CN12	 ZAM071	 STD
100	 1000	 CN12	 ZAM072	 STD
100	 1000	 CN12	 ZAM073	 STD
100	 1000	 CN12	 ZAM074	 STD
100	 1000	 CN12	 ZAM075	 STD
100	 1000	 CN12	 ZNP001	 STD
100	 1000	 CN12	 ZNP002	 STD
100	 1000	 CN12	 ZNP003	 STD
100	 1000	 CN12	 ZNP004	 STD
100	 1000	 CN12	 ZNP005	 STD
100	 1000	 CN12	 ZNP006	 STD
100	 1000	 CN12	 ZNP007	 STD
100	 1000	 CN12	 ZNP008	 STD
100	 1000	 CN12	 ZNP012	 STD
100	 1000	 CN12	 ZNP013	 STD
100	 1000	 CN12	 ZNP015	 STD
100	 1000	 CN12	 ZNP016	 STD
100	 1000	 CN12	 ZNP026	 LCU
100	 1000	 CN12	 ZNP027	 STD
100	 1000	 CN12	 ZNP028	 STD
100	 1000	 CN13	 ZAM001	 STD
100	 1000	 CN13	 ZAM004	 STD
100	 1000	 CN13	 ZAM007	 STD
100	 1000	 CN13	 ZAM025	 STD
100	 1000	 CN13	 ZAM027	 UA
100	 1000	 CN13	 ZAM034	 STD
100	 1000	 CN13	 ZAM035	 STD
100	 1000	 CN13	 ZAM039	 UA
100	 1000	 CN13	 ZAM044	 STD
100	 1000	 CN13	 ZAM049	 STD
100	 1000	 CN13	 ZAM050	 LCU
100	 1000	 CN13	 ZAM051	 LCU
100	 1000	 CN13	 ZAM052	 STD
100	 1000	 CN13	 ZAM054	 STD
100	 1000	 CN13	 ZAM055	 STD
100	 1000	 CN13	 ZAM056	 STD
100	 1000	 CN13	 ZAM057	 STD
100	 1000	 CN13	 ZAM058	 STD
100	 1000	 CN13	 ZAM059	 STD
100	 1000	 CN13	 ZAM060	 STD
100	 1000	 CN13	 ZAM063	 KMT
100	 1000	 CN13	 ZAM064	 LCU
100	 1000	 CN13	 ZAM067	 STD
100	 1000	 CN13	 ZAM068	 STD
100	 1000	 CN13	 ZAM069	 STD
100	 1000	 CN13	 ZAM070	 STD
100	 1000	 CN13	 ZAM071	 STD
100	 1000	 CN13	 ZAM072	 STD
100	 1000	 CN13	 ZAM073	 STD
100	 1000	 CN13	 ZAM074	 STD
100	 1000	 CN13	 ZAM075	 STD
100	 1000	 CN13	 ZNP001	 STD
100	 1000	 CN13	 ZNP002	 STD
100	 1000	 CN13	 ZNP003	 STD
100	 1000	 CN13	 ZNP004	 STD
100	 1000	 CN13	 ZNP005	 STD
100	 1000	 CN13	 ZNP006	 STD
100	 1000	 CN13	 ZNP007	 STD
100	 1000	 CN13	 ZNP008	 STD
100	 1000	 CN13	 ZNP012	 STD
100	 1000	 CN13	 ZNP013	 STD
100	 1000	 CN13	 ZNP015	 STD
100	 1000	 CN13	 ZNP016	 STD
100	 1000	 CN13	 ZNP026	 LCU
100	 1000	 CN13	 ZNP027	 STD
100	 1000	 CN13	 ZNP028	 STD
100	 1000	 CN14	 ZAM001	 STD
100	 1000	 CN14	 ZAM004	 STD
100	 1000	 CN14	 ZAM007	 STD
100	 1000	 CN14	 ZAM025	 STD
100	 1000	 CN14	 ZAM027	 UA
100	 1000	 CN14	 ZAM034	 STD
100	 1000	 CN14	 ZAM035	 STD
100	 1000	 CN14	 ZAM039	 UA
100	 1000	 CN14	 ZAM044	 STD
100	 1000	 CN14	 ZAM049	 STD
100	 1000	 CN14	 ZAM050	 LCU
100	 1000	 CN14	 ZAM051	 LCU
100	 1000	 CN14	 ZAM052	 STD
100	 1000	 CN14	 ZAM054	 STD
100	 1000	 CN14	 ZAM055	 STD
100	 1000	 CN14	 ZAM056	 STD
100	 1000	 CN14	 ZAM057	 STD
100	 1000	 CN14	 ZAM058	 STD
100	 1000	 CN14	 ZAM059	 STD
100	 1000	 CN14	 ZAM060	 STD
100	 1000	 CN14	 ZAM063	 KMT
100	 1000	 CN14	 ZAM064	 LCU
100	 1000	 CN14	 ZAM067	 STD
100	 1000	 CN14	 ZAM068	 STD
100	 1000	 CN14	 ZAM069	 STD
100	 1000	 CN14	 ZAM070	 STD
100	 1000	 CN14	 ZAM071	 STD
100	 1000	 CN14	 ZAM072	 STD
100	 1000	 CN14	 ZAM073	 STD
100	 1000	 CN14	 ZAM074	 STD
100	 1000	 CN14	 ZAM075	 STD
100	 1000	 CN14	 ZNP001	 STD
100	 1000	 CN14	 ZNP002	 STD
100	 1000	 CN14	 ZNP003	 STD
100	 1000	 CN14	 ZNP004	 STD
100	 1000	 CN14	 ZNP005	 STD
100	 1000	 CN14	 ZNP006	 STD
100	 1000	 CN14	 ZNP007	 STD
100	 1000	 CN14	 ZNP008	 STD
100	 1000	 CN14	 ZNP012	 STD
100	 1000	 CN14	 ZNP013	 STD
100	 1000	 CN14	 ZNP015	 STD
100	 1000	 CN14	 ZNP016	 STD
100	 1000	 CN14	 ZNP026	 LCU
100	 1000	 CN14	 ZNP027	 STD
100	 1000	 CN14	 ZNP028	 STD
100	 1000	 CN15	 ZAM001	 STD
100	 1000	 CN15	 ZAM004	 STD
100	 1000	 CN15	 ZAM007	 STD
100	 1000	 CN15	 ZAM025	 STD
100	 1000	 CN15	 ZAM027	 UA
100	 1000	 CN15	 ZAM034	 STD
100	 1000	 CN15	 ZAM035	 STD
100	 1000	 CN15	 ZAM039	 UA
100	 1000	 CN15	 ZAM044	 STD
100	 1000	 CN15	 ZAM049	 STD
100	 1000	 CN15	 ZAM050	 LCU
100	 1000	 CN15	 ZAM051	 LCU
100	 1000	 CN15	 ZAM052	 STD
100	 1000	 CN15	 ZAM054	 STD
100	 1000	 CN15	 ZAM055	 STD
100	 1000	 CN15	 ZAM056	 STD
100	 1000	 CN15	 ZAM057	 STD
100	 1000	 CN15	 ZAM058	 STD
100	 1000	 CN15	 ZAM059	 STD
100	 1000	 CN15	 ZAM060	 STD
100	 1000	 CN15	 ZAM063	 KMT
100	 1000	 CN15	 ZAM064	 LCU
100	 1000	 CN15	 ZAM067	 STD
100	 1000	 CN15	 ZAM068	 STD
100	 1000	 CN15	 ZAM069	 STD
100	 1000	 CN15	 ZAM070	 STD
100	 1000	 CN15	 ZAM071	 STD
100	 1000	 CN15	 ZAM072	 STD
100	 1000	 CN15	 ZAM073	 STD
100	 1000	 CN15	 ZAM074	 STD
100	 1000	 CN15	 ZAM075	 STD
100	 1000	 CN15	 ZNP001	 STD
100	 1000	 CN15	 ZNP002	 STD
100	 1000	 CN15	 ZNP003	 STD
100	 1000	 CN15	 ZNP004	 STD
100	 1000	 CN15	 ZNP005	 STD
100	 1000	 CN15	 ZNP006	 STD
100	 1000	 CN15	 ZNP007	 STD
100	 1000	 CN15	 ZNP008	 STD
100	 1000	 CN15	 ZNP012	 STD
100	 1000	 CN15	 ZNP013	 STD
100	 1000	 CN15	 ZNP015	 STD
100	 1000	 CN15	 ZNP016	 STD
100	 1000	 CN15	 ZNP026	 LCU
100	 1000	 CN15	 ZNP027	 STD
100	 1000	 CN15	 ZNP028	 STD
100	 1000	 CN16	 ZAM001	 STD
100	 1000	 CN16	 ZAM004	 STD
100	 1000	 CN16	 ZAM007	 STD
100	 1000	 CN16	 ZAM025	 STD
100	 1000	 CN16	 ZAM027	 UA
100	 1000	 CN16	 ZAM034	 STD
100	 1000	 CN16	 ZAM035	 STD
100	 1000	 CN16	 ZAM039	 UA
100	 1000	 CN16	 ZAM044	 STD
100	 1000	 CN16	 ZAM049	 STD
100	 1000	 CN16	 ZAM050	 LCU
100	 1000	 CN16	 ZAM051	 LCU
100	 1000	 CN16	 ZAM052	 STD
100	 1000	 CN16	 ZAM054	 STD
100	 1000	 CN16	 ZAM055	 STD
100	 1000	 CN16	 ZAM056	 STD
100	 1000	 CN16	 ZAM057	 STD
100	 1000	 CN16	 ZAM058	 STD
100	 1000	 CN16	 ZAM059	 STD
100	 1000	 CN16	 ZAM060	 STD
100	 1000	 CN16	 ZAM063	 KMT
100	 1000	 CN16	 ZAM064	 LCU
100	 1000	 CN16	 ZAM067	 STD
100	 1000	 CN16	 ZAM068	 STD
100	 1000	 CN16	 ZAM069	 STD
100	 1000	 CN16	 ZAM070	 STD
100	 1000	 CN16	 ZAM071	 STD
100	 1000	 CN16	 ZAM072	 STD
100	 1000	 CN16	 ZAM073	 STD
100	 1000	 CN16	 ZAM074	 STD
100	 1000	 CN16	 ZAM075	 STD
100	 1000	 CN16	 ZNP001	 STD
100	 1000	 CN16	 ZNP002	 STD
100	 1000	 CN16	 ZNP003	 STD
100	 1000	 CN16	 ZNP004	 STD
100	 1000	 CN16	 ZNP005	 STD
100	 1000	 CN16	 ZNP006	 STD
100	 1000	 CN16	 ZNP007	 STD
100	 1000	 CN16	 ZNP008	 STD
100	 1000	 CN16	 ZNP012	 STD
100	 1000	 CN16	 ZNP013	 STD
100	 1000	 CN16	 ZNP015	 STD
100	 1000	 CN16	 ZNP016	 STD
100	 1000	 CN16	 ZNP026	 LCU
100	 1000	 CN16	 ZNP027	 STD
100	 1000	 CN16	 ZNP028	 STD
100	 1000	 CN17	 ZAM001	 STD
100	 1000	 CN17	 ZAM004	 STD
100	 1000	 CN17	 ZAM007	 STD
100	 1000	 CN17	 ZAM025	 STD
100	 1000	 CN17	 ZAM027	 UA
100	 1000	 CN17	 ZAM034	 STD
100	 1000	 CN17	 ZAM035	 STD
100	 1000	 CN17	 ZAM039	 UA
100	 1000	 CN17	 ZAM044	 STD
100	 1000	 CN17	 ZAM049	 STD
100	 1000	 CN17	 ZAM050	 LCU
100	 1000	 CN17	 ZAM051	 LCU
100	 1000	 CN17	 ZAM052	 STD
100	 1000	 CN17	 ZAM054	 STD
100	 1000	 CN17	 ZAM055	 STD
100	 1000	 CN17	 ZAM056	 STD
100	 1000	 CN17	 ZAM057	 STD
100	 1000	 CN17	 ZAM058	 STD
100	 1000	 CN17	 ZAM059	 STD
100	 1000	 CN17	 ZAM060	 STD
100	 1000	 CN17	 ZAM064	 LCU
100	 1000	 CN17	 ZAM067	 STD
100	 1000	 CN17	 ZAM068	 STD
100	 1000	 CN17	 ZAM069	 STD
100	 1000	 CN17	 ZAM070	 STD
100	 1000	 CN17	 ZAM071	 STD
100	 1000	 CN17	 ZAM072	 STD
100	 1000	 CN17	 ZAM073	 STD
100	 1000	 CN17	 ZAM074	 STD
100	 1000	 CN17	 ZAM075	 STD
100	 1000	 CN17	 ZAM087	 STD
100	 1000	 CN17	 ZAM088	 STD
100	 1000	 CN17	 ZAM089	 STD
100	 1000	 CN17	 ZAM090	 STD
100	 1000	 CN17	 ZNP001	 STD
100	 1000	 CN17	 ZNP002	 STD
100	 1000	 CN17	 ZNP003	 STD
100	 1000	 CN17	 ZNP004	 STD
100	 1000	 CN17	 ZNP005	 STD
100	 1000	 CN17	 ZNP006	 STD
100	 1000	 CN17	 ZNP007	 STD
100	 1000	 CN17	 ZNP008	 STD
100	 1000	 CN17	 ZNP012	 STD
100	 1000	 CN17	 ZNP013	 STD
100	 1000	 CN17	 ZNP015	 STD
100	 1000	 CN17	 ZNP016	 STD
100	 1000	 CN17	 ZNP026	 LCU
100	 1000	 CN17	 ZNP027	 STD
100	 1000	 CN17	 ZNP028	 STD
100	 1000	 CN18	 ZAM001	 STD
100	 1000	 CN18	 ZAM004	 STD
100	 1000	 CN18	 ZAM007	 STD
100	 1000	 CN18	 ZAM025	 STD
100	 1000	 CN18	 ZAM027	 UA
100	 1000	 CN18	 ZAM034	 STD
100	 1000	 CN18	 ZAM035	 STD
100	 1000	 CN18	 ZAM039	 UA
100	 1000	 CN18	 ZAM044	 STD
100	 1000	 CN18	 ZAM049	 STD
100	 1000	 CN18	 ZAM050	 LCU
100	 1000	 CN18	 ZAM051	 LCU
100	 1000	 CN18	 ZAM052	 STD
100	 1000	 CN18	 ZAM054	 STD
100	 1000	 CN18	 ZAM055	 STD
100	 1000	 CN18	 ZAM056	 STD
100	 1000	 CN18	 ZAM057	 STD
100	 1000	 CN18	 ZAM058	 STD
100	 1000	 CN18	 ZAM059	 STD
100	 1000	 CN18	 ZAM060	 STD
100	 1000	 CN18	 ZAM064	 LCU
100	 1000	 CN18	 ZAM067	 STD
100	 1000	 CN18	 ZAM068	 STD
100	 1000	 CN18	 ZAM069	 STD
100	 1000	 CN18	 ZAM070	 STD
100	 1000	 CN18	 ZAM071	 STD
100	 1000	 CN18	 ZAM072	 STD
100	 1000	 CN18	 ZAM073	 STD
100	 1000	 CN18	 ZAM074	 STD
100	 1000	 CN18	 ZAM075	 STD
100	 1000	 CN18	 ZNP001	 STD
100	 1000	 CN18	 ZNP002	 STD
100	 1000	 CN18	 ZNP003	 STD
100	 1000	 CN18	 ZNP004	 STD
100	 1000	 CN18	 ZNP005	 STD
100	 1000	 CN18	 ZNP006	 STD
100	 1000	 CN18	 ZNP007	 STD
100	 1000	 CN18	 ZNP008	 STD
100	 1000	 CN18	 ZNP012	 STD
100	 1000	 CN18	 ZNP013	 STD
100	 1000	 CN18	 ZNP015	 STD
100	 1000	 CN18	 ZNP016	 STD
100	 1000	 CN18	 ZNP026	 LCU
100	 1000	 CN18	 ZNP027	 STD
100	 1000	 CN18	 ZNP028	 STD
100	 1000	 CN19	 ZAM001	 STD
100	 1000	 CN19	 ZAM004	 STD
100	 1000	 CN19	 ZAM007	 STD
100	 1000	 CN19	 ZAM025	 STD
100	 1000	 CN19	 ZAM027	 UA
100	 1000	 CN19	 ZAM034	 STD
100	 1000	 CN19	 ZAM035	 STD
100	 1000	 CN19	 ZAM039	 UA
100	 1000	 CN19	 ZAM044	 STD
100	 1000	 CN19	 ZAM049	 STD
100	 1000	 CN19	 ZAM050	 LCU
100	 1000	 CN19	 ZAM051	 LCU
100	 1000	 CN19	 ZAM052	 STD
100	 1000	 CN19	 ZAM054	 STD
100	 1000	 CN19	 ZAM055	 STD
100	 1000	 CN19	 ZAM056	 STD
100	 1000	 CN19	 ZAM057	 STD
100	 1000	 CN19	 ZAM058	 STD
100	 1000	 CN19	 ZAM059	 STD
100	 1000	 CN19	 ZAM060	 STD
100	 1000	 CN19	 ZAM064	 LCU
100	 1000	 CN19	 ZAM067	 STD
100	 1000	 CN19	 ZAM068	 STD
100	 1000	 CN19	 ZAM069	 STD
100	 1000	 CN19	 ZAM070	 STD
100	 1000	 CN19	 ZAM071	 STD
100	 1000	 CN19	 ZAM072	 STD
100	 1000	 CN19	 ZAM073	 STD
100	 1000	 CN19	 ZAM074	 STD
100	 1000	 CN19	 ZAM075	 STD
100	 1000	 CN19	 ZNP001	 STD
100	 1000	 CN19	 ZNP002	 STD
100	 1000	 CN19	 ZNP003	 STD
100	 1000	 CN19	 ZNP004	 STD
100	 1000	 CN19	 ZNP005	 STD
100	 1000	 CN19	 ZNP006	 STD
100	 1000	 CN19	 ZNP007	 STD
100	 1000	 CN19	 ZNP008	 STD
100	 1000	 CN19	 ZNP012	 STD
100	 1000	 CN19	 ZNP013	 STD
100	 1000	 CN19	 ZNP015	 STD
100	 1000	 CN19	 ZNP016	 STD
100	 1000	 CN19	 ZNP026	 LCU
100	 1000	 CN19	 ZNP027	 STD
100	 1000	 CN19	 ZNP028	 STD
100	 1000	 CN19	 ZNP031	 STD
100	 1000	 CN19	 ZNP032	 STD
100	 1000	 CN19	 ZNP035	 STD
100	 1000	 CN20	 ZAM001	 STD
100	 1000	 CN20	 ZAM004	 STD
100	 1000	 CN20	 ZAM007	 STD
100	 1000	 CN20	 ZAM025	 STD
100	 1000	 CN20	 ZAM027	 UA
100	 1000	 CN20	 ZAM034	 STD
100	 1000	 CN20	 ZAM035	 STD
100	 1000	 CN20	 ZAM039	 UA
100	 1000	 CN20	 ZAM044	 STD
100	 1000	 CN20	 ZAM049	 STD
100	 1000	 CN20	 ZAM050	 LCU
100	 1000	 CN20	 ZAM051	 LCU
100	 1000	 CN20	 ZAM052	 STD
100	 1000	 CN20	 ZAM054	 STD
100	 1000	 CN20	 ZAM055	 STD
100	 1000	 CN20	 ZAM056	 STD
100	 1000	 CN20	 ZAM057	 STD
100	 1000	 CN20	 ZAM058	 STD
100	 1000	 CN20	 ZAM059	 STD
100	 1000	 CN20	 ZAM060	 STD
100	 1000	 CN20	 ZAM064	 LCU
100	 1000	 CN20	 ZAM067	 STD
100	 1000	 CN20	 ZAM068	 STD
100	 1000	 CN20	 ZAM069	 STD
100	 1000	 CN20	 ZAM070	 STD
100	 1000	 CN20	 ZAM071	 STD
100	 1000	 CN20	 ZAM072	 STD
100	 1000	 CN20	 ZAM073	 STD
100	 1000	 CN20	 ZAM074	 STD
100	 1000	 CN20	 ZAM075	 STD
100	 1000	 CN20	 ZAM087	 STD
100	 1000	 CN20	 ZAM088	 STD
100	 1000	 CN20	 ZAM089	 STD
100	 1000	 CN20	 ZAM090	 STD
100	 1000	 CN20	 ZAM091	 STD
100	 1000	 CN20	 ZAM092	 STD
100	 1000	 CN20	 ZAM093	 STD
100	 1000	 CN20	 ZAM094	 STD
100	 1000	 CN20	 ZAM095	 STD
100	 1000	 CN20	 ZAM096	 STD
100	 1000	 CN20	 ZNP001	 STD
100	 1000	 CN20	 ZNP002	 STD
100	 1000	 CN20	 ZNP003	 STD
100	 1000	 CN20	 ZNP004	 STD
100	 1000	 CN20	 ZNP005	 STD
100	 1000	 CN20	 ZNP006	 STD
100	 1000	 CN20	 ZNP007	 STD
100	 1000	 CN20	 ZNP008	 STD
100	 1000	 CN20	 ZNP012	 STD
100	 1000	 CN20	 ZNP013	 STD
100	 1000	 CN20	 ZNP015	 STD
100	 1000	 CN20	 ZNP016	 STD
100	 1000	 CN20	 ZNP026	 LCU
100	 1000	 CN20	 ZNP027	 STD
100	 1000	 CN20	 ZNP028	 STD
100	 1000	 CN21	 ZAM001	 STD
100	 1000	 CN21	 ZAM004	 STD
100	 1000	 CN21	 ZAM007	 STD
100	 1000	 CN21	 ZAM025	 STD
100	 1000	 CN21	 ZAM027	 UA
100	 1000	 CN21	 ZAM034	 STD
100	 1000	 CN21	 ZAM035	 STD
100	 1000	 CN21	 ZAM039	 UA
100	 1000	 CN21	 ZAM044	 STD
100	 1000	 CN21	 ZAM049	 STD
100	 1000	 CN21	 ZAM050	 LCU
100	 1000	 CN21	 ZAM051	 LCU
100	 1000	 CN21	 ZAM052	 STD
100	 1000	 CN21	 ZAM054	 STD
100	 1000	 CN21	 ZAM055	 STD
100	 1000	 CN21	 ZAM056	 STD
100	 1000	 CN21	 ZAM057	 STD
100	 1000	 CN21	 ZAM058	 STD
100	 1000	 CN21	 ZAM059	 STD
100	 1000	 CN21	 ZAM060	 STD
100	 1000	 CN21	 ZAM064	 LCU
100	 1000	 CN21	 ZAM067	 STD
100	 1000	 CN21	 ZAM068	 STD
100	 1000	 CN21	 ZAM069	 STD
100	 1000	 CN21	 ZAM070	 STD
100	 1000	 CN21	 ZAM071	 STD
100	 1000	 CN21	 ZAM072	 STD
100	 1000	 CN21	 ZAM073	 STD
100	 1000	 CN21	 ZAM074	 STD
100	 1000	 CN21	 ZAM075	 STD
100	 1000	 CN21	 ZAM087	 STD
100	 1000	 CN21	 ZAM088	 STD
100	 1000	 CN21	 ZAM089	 STD
100	 1000	 CN21	 ZAM090	 STD
100	 1000	 CN21	 ZAM091	 STD
100	 1000	 CN21	 ZAM092	 STD
100	 1000	 CN21	 ZAM093	 STD
100	 1000	 CN21	 ZAM094	 STD
100	 1000	 CN21	 ZAM095	 STD
100	 1000	 CN21	 ZAM096	 STD
100	 1000	 CN21	 ZNP001	 STD
100	 1000	 CN21	 ZNP002	 STD
100	 1000	 CN21	 ZNP003	 STD
100	 1000	 CN21	 ZNP004	 STD
100	 1000	 CN21	 ZNP005	 STD
100	 1000	 CN21	 ZNP006	 STD
100	 1000	 CN21	 ZNP007	 STD
100	 1000	 CN21	 ZNP008	 STD
100	 1000	 CN21	 ZNP012	 STD
100	 1000	 CN21	 ZNP013	 STD
100	 1000	 CN21	 ZNP015	 STD
100	 1000	 CN21	 ZNP016	 STD
100	 1000	 CN21	 ZNP026	 LCU
100	 1000	 CN21	 ZNP027	 STD
100	 1000	 CN21	 ZNP028	 STD
100	 1000	 CN22	 ZAM001	 STD
100	 1000	 CN22	 ZAM004	 STD
100	 1000	 CN22	 ZAM007	 STD
100	 1000	 CN22	 ZAM025	 STD
100	 1000	 CN22	 ZAM027	 UA
100	 1000	 CN22	 ZAM034	 STD
100	 1000	 CN22	 ZAM035	 STD
100	 1000	 CN22	 ZAM039	 UA
100	 1000	 CN22	 ZAM044	 STD
100	 1000	 CN22	 ZAM049	 STD
100	 1000	 CN22	 ZAM050	 LCU
100	 1000	 CN22	 ZAM051	 LCU
100	 1000	 CN22	 ZAM052	 STD
100	 1000	 CN22	 ZAM054	 STD
100	 1000	 CN22	 ZAM055	 STD
100	 1000	 CN22	 ZAM056	 STD
100	 1000	 CN22	 ZAM057	 STD
100	 1000	 CN22	 ZAM058	 STD
100	 1000	 CN22	 ZAM059	 STD
100	 1000	 CN22	 ZAM060	 STD
100	 1000	 CN22	 ZAM063	 KMT
100	 1000	 CN22	 ZAM064	 LCU
100	 1000	 CN22	 ZAM067	 STD
100	 1000	 CN22	 ZAM068	 STD
100	 1000	 CN22	 ZAM069	 STD
100	 1000	 CN22	 ZAM070	 STD
100	 1000	 CN22	 ZAM071	 STD
100	 1000	 CN22	 ZAM072	 STD
100	 1000	 CN22	 ZAM073	 STD
100	 1000	 CN22	 ZAM074	 STD
100	 1000	 CN22	 ZAM075	 STD
100	 1000	 CN22	 ZNP001	 STD
100	 1000	 CN22	 ZNP002	 STD
100	 1000	 CN22	 ZNP003	 STD
100	 1000	 CN22	 ZNP004	 STD
100	 1000	 CN22	 ZNP005	 STD
100	 1000	 CN22	 ZNP006	 STD
100	 1000	 CN22	 ZNP007	 STD
100	 1000	 CN22	 ZNP008	 STD
100	 1000	 CN22	 ZNP012	 STD
100	 1000	 CN22	 ZNP013	 STD
100	 1000	 CN22	 ZNP015	 STD
100	 1000	 CN22	 ZNP016	 STD
100	 1000	 CN22	 ZNP026	 LCU
100	 1000	 CN22	 ZNP027	 STD
100	 1000	 CN22	 ZNP028	 STD
100	 1000	 CN23	 ZAM001	 STD
100	 1000	 CN23	 ZAM004	 STD
100	 1000	 CN23	 ZAM007	 STD
100	 1000	 CN23	 ZAM025	 STD
100	 1000	 CN23	 ZAM027	 UA
100	 1000	 CN23	 ZAM034	 STD
100	 1000	 CN23	 ZAM035	 STD
100	 1000	 CN23	 ZAM039	 UA
100	 1000	 CN23	 ZAM044	 STD
100	 1000	 CN23	 ZAM049	 STD
100	 1000	 CN23	 ZAM050	 LCU
100	 1000	 CN23	 ZAM051	 LCU
100	 1000	 CN23	 ZAM052	 STD
100	 1000	 CN23	 ZAM054	 STD
100	 1000	 CN23	 ZAM055	 STD
100	 1000	 CN23	 ZAM056	 STD
100	 1000	 CN23	 ZAM057	 STD
100	 1000	 CN23	 ZAM058	 STD
100	 1000	 CN23	 ZAM059	 STD
100	 1000	 CN23	 ZAM060	 STD
100	 1000	 CN23	 ZAM063	 KMT
100	 1000	 CN23	 ZAM064	 LCU
100	 1000	 CN23	 ZAM067	 STD
100	 1000	 CN23	 ZAM068	 STD
100	 1000	 CN23	 ZAM069	 STD
100	 1000	 CN23	 ZAM070	 STD
100	 1000	 CN23	 ZAM071	 STD
100	 1000	 CN23	 ZAM072	 STD
