Table for Profit center derivation on Class


MANDT	 SPART	 BRAN1	 CLASS
X	 X	 X	
MANDT-CLNT(3)	 SPART-CHAR(2)	 BRACO-CHAR(10)	 CHAR4-CHAR(4)
100	 04	 32712	 CPVS
100	 04	 327121	 CPVS
100	 04	 327122	 CPVS
100	 04	 327123	 CPVS
100	 04	 327124	 CPVS
100	 04	 327125	 CPVS
100	 04	 3272	 CPVS
100	 04	 32721	 CPVS
100	 04	 327211	 CPVS
100	 04	 327212	 CPVS
100	 04	 327213	 CPVS
100	 04	 327215	 CPVS
100	 04	 3273	 CPVS
100	 04	 32731	 CPVS
100	 04	 327310	 CPVS
100	 04	 32732	 CPVS
100	 04	 327320	 CPVS
100	 04	 32733	 CPVS
100	 04	 327331	 CPVS
100	 04	 327332	 CPVS
100	 04	 32739	 CPVS
100	 04	 327390	 CPVS
100	 04	 3274	 CPVS
100	 04	 32741	 CPVS
100	 04	 327410	 CPVS
100	 04	 32742	 CPVS
100	 04	 327420	 CPVS
100	 04	 3279	 CPVS
100	 04	 32791	 CPVS
100	 04	 327910	 CPVS
100	 04	 32799	 CPVS
100	 04	 327991	 CPVS
100	 04	 327992	 CPVS
100	 04	 327993	 CPVS
100	 04	 327999	 CPVS
100	 04	 3311	 CPVS
100	 04	 33111	 CPVS
100	 04	 331111	 CPVS
100	 04	 331112	 CPVS
100	 04	 3312	 CPVS
100	 04	 33121	 CPVS
100	 04	 331210	 CPVS
100	 04	 33122	 CPVS
100	 04	 331221	 CPVS
100	 04	 331222	 CPVS
100	 04	 3313	 CPVS
100	 04	 33131	 CPVS
100	 04	 331311	 CPVS
100	 04	 331312	 CPVS
100	 04	 331314	 CPVS
100	 04	 331315	 CPVS
100	 04	 331316	 CPVS
100	 04	 331319	 CPVS
100	 04	 3314	 CPVS
100	 04	 33141	 CPVS
100	 04	 331411	 CPVS
100	 04	 331419	 CPVS
100	 04	 33142	 CPVS
100	 04	 331421	 CPVS
100	 04	 331422	 CPVS
100	 04	 331423	 CPVS
100	 04	 33149	 CPVS
100	 04	 331491	 CPVS
100	 04	 331492	 CPVS
100	 04	 3315	 CPVS
100	 04	 33151	 CPVS
100	 04	 331511	 CPVS
100	 04	 331512	 CPVS
100	 04	 331513	 CPVS
100	 04	 33152	 CPVS
100	 04	 331521	 CPVS
100	 04	 331522	 CPVS
100	 04	 331524	 CPVS
100	 04	 331525	 CPVS
100	 04	 331528	 CPVS
100	 04	 3321	 CPVS
100	 04	 33211	 CPVS
100	 04	 332111	 CPVS
100	 04	 332112	 CPVS
100	 04	 332114	 CPVS
100	 04	 332115	 CPVS
100	 04	 332116	 CPVS
100	 04	 332117	 CPVS
100	 04	 3322	 CPVS
100	 04	 33221	 CPVS
100	 04	 332211	 CPVS
100	 04	 332212	 CPVS
100	 04	 332213	 CPVS
100	 04	 332214	 CPVS
100	 04	 3323	 CPVS
100	 04	 33231	 CPVS
100	 04	 332311	 CPVS
100	 04	 332312	 CPVS
100	 04	 332313	 CPVS
100	 04	 33232	 CPVS
100	 04	 332321	 CPVS
100	 04	 332322	 CPVS
100	 04	 332323	 CPVS
100	 04	 3324	 CPVS
100	 04	 33241	 CPVS
100	 04	 332410	 CPVS
100	 04	 33242	 CPVS
100	 04	 332420	 CPVS
100	 04	 33243	 CPVS
100	 04	 332431	 CPVS
100	 04	 332439	 CPVS
100	 04	 3325	 CPVS
100	 04	 33251	 CPVS
100	 04	 332510	 CPVS
100	 04	 3326	 CPVS
100	 04	 33261	 CPVS
100	 04	 332611	 CPVS
100	 04	 332612	 CPVS
100	 04	 332618	 CPVS
100	 04	 3327	 CPVS
100	 04	 33271	 CPVS
100	 04	 332710	 CPVS
100	 04	 33272	 CPVS
100	 04	 332721	 CPVS
100	 04	 332722	 CPVS
100	 04	 3328	 CPVS
100	 04	 33281	 CPVS
100	 04	 332811	 CPVS
100	 04	 332812	 CPVS
100	 04	 332813	 CPVS
100	 04	 3329	 CPVS
100	 04	 33291	 CPVS
100	 04	 332911	 CPVS
100	 04	 332912	 CPVS
100	 04	 332913	 CPVS
100	 04	 332919	 CPVS
100	 04	 33299	 CPVS
100	 04	 332991	 CPVS
100	 04	 332992	 CPVS
100	 04	 332993	 CPVS
100	 04	 332994	 CPVS
100	 04	 332995	 CPVS
100	 04	 332996	 CPVS
100	 04	 332997	 CPVS
100	 04	 332998	 CPVS
100	 04	 332999	 CPVS
100	 04	 3331	 CPVS
100	 04	 33311	 CPVS
100	 04	 333111	 CPVS
100	 04	 333112	 CPVS
100	 04	 33312	 CPVS
100	 04	 333120	 CPVS
100	 04	 33313	 CPVS
100	 04	 333131	 CPVS
100	 04	 333132	 CPVS
100	 04	 3332	 CPVS
100	 04	 33321	 CPVS
100	 04	 333210	 CPVS
100	 04	 33322	 CPVS
100	 04	 333220	 CPVS
100	 04	 33329	 CPVS
100	 04	 333291	 CPVS
100	 04	 333292	 CPVS
100	 04	 333293	 CPVS
100	 04	 333294	 CPVS
100	 04	 333295	 CPVS
100	 04	 333298	 CPVS
100	 04	 3333	 CPVS
100	 04	 33331	 CPVS
100	 04	 333311	 CPVS
100	 04	 333312	 CPVS
100	 04	 333313	 CPVS
100	 04	 333314	 CPVS
100	 04	 333315	 CPVS
100	 04	 333319	 CPVS
100	 04	 3334	 CPVS
100	 04	 33341	 CPVS
100	 04	 333411	 CPVS
100	 04	 333412	 CPVS
100	 04	 333414	 CPVS
100	 04	 333415	 CPVS
100	 04	 3335	 CPVS
100	 04	 33351	 CPVS
100	 04	 333511	 CPVS
100	 04	 333512	 CPVS
100	 04	 333513	 CPVS
100	 04	 333514	 CPVS
100	 04	 333515	 CPVS
100	 04	 333516	 CPVS
100	 04	 333518	 CPVS
100	 04	 3336	 CPVS
100	 04	 33361	 CPVS
100	 04	 333611	 CPVS
100	 04	 333612	 CPVS
100	 04	 333613	 CPVS
100	 04	 333618	 CPVS
100	 04	 3339	 CPVS
100	 04	 33391	 CPVS
100	 04	 333911	 CPVS
100	 04	 333912	 CPVS
100	 04	 333913	 CPVS
100	 04	 33392	 CPVS
100	 04	 333921	 CPVS
100	 04	 333922	 CPVS
100	 04	 333923	 CPVS
100	 04	 333924	 CPVS
100	 04	 33399	 CPVS
100	 04	 333991	 CPVS
100	 04	 333992	 CPVS
100	 04	 333993	 CPVS
100	 04	 333994	 CPVS
100	 04	 333995	 CPVS
100	 04	 333996	 CPVS
100	 04	 333997	 CPVS
100	 04	 333999	 CPVS
100	 04	 333999A	 MVI
100	 04	 3341	 CPVS
100	 04	 33411	 CPVS
100	 04	 334111	 CPVS
100	 04	 334112	 CPVS
100	 04	 334113	 CPVS
100	 04	 334119	 CPVS
100	 04	 3342	 CPVS
100	 04	 33421	 CPVS
100	 04	 334210	 CPVS
100	 04	 33422	 CPVS
100	 04	 334220	 CPVS
100	 04	 33429	 CPVS
100	 04	 334290	 CPVS
100	 04	 3343	 CPVS
100	 04	 33431	 CPVS
100	 04	 334310	 CPVS
100	 04	 3344	 CPVS
100	 04	 33441	 CPVS
100	 04	 334411	 CPVS
100	 04	 334412	 CPVS
100	 04	 334413	 CPVS
100	 04	 334414	 CPVS
100	 04	 334415	 CPVS
100	 04	 334416	 CPVS
100	 04	 334417	 CPVS
100	 04	 334418	 CPVS
100	 04	 334419	 CPVS
100	 04	 3345	 CPVS
100	 04	 33451	 CPVS
100	 04	 334510	 CPVS
100	 04	 334511	 CPVS
100	 04	 334512	 CPVS
100	 04	 334513	 CPVS
100	 04	 334514	 CPVS
100	 04	 334515	 CPVS
100	 04	 334516	 CPVS
100	 04	 334517	 CPVS
100	 04	 334518	 CPVS
100	 04	 334519	 CPVS
100	 04	 3346	 CPVS
100	 04	 33461	 CPVS
100	 04	 334611	 CPVS
100	 04	 334612	 CPVS
100	 04	 334613	 CPVS
100	 04	 3351	 CPVS
100	 04	 33511	 CPVS
100	 04	 335110	 CPVS
100	 04	 33512	 CPVS
100	 04	 335121	 CPVS
100	 04	 335122	 CPVS
100	 04	 335129	 CPVS
100	 04	 3352	 CPVS
100	 04	 33521	 CPVS
100	 04	 335211	 CPVS
100	 04	 335212	 CPVS
100	 04	 33522	 CPVS
100	 04	 335221	 CPVS
100	 04	 335222	 CPVS
100	 04	 335224	 CPVS
100	 04	 335228	 CPVS
100	 04	 3353	 CPVS
100	 04	 33531	 CPVS
100	 04	 335311	 CPVS
100	 04	 335312	 CPVS
100	 04	 335313	 CPVS
100	 04	 335314	 CPVS
100	 04	 3359	 CPVS
100	 04	 33591	 CPVS
100	 04	 335911	 CPVS
100	 04	 335912	 CPVS
100	 04	 33592	 CPVS
100	 04	 335921	 CPVS
100	 04	 335929	 CPVS
100	 04	 33593	 CPVS
100	 04	 335931	 CPVS
100	 04	 335932	 CPVS
100	 04	 33599	 CPVS
100	 04	 335991	 CPVS
100	 04	 335999	 CPVS
100	 04	 3361	 CPVS
100	 04	 33611	 CPVS
100	 04	 336111	 CPVS
100	 04	 336111A	 CPVS
100	 04	 336111B	 CPVS
100	 04	 336111D	 CPVS
100	 04	 336112	 CPVS
100	 04	 33612	 CPVS
100	 04	 336120	 CPVS
100	 04	 3362	 CPVS
100	 04	 33621	 CPVS
100	 04	 336211	 CPVS
100	 04	 336211A	 CPVS
100	 04	 336212	 CPVS
100	 04	 336213	 CPVS
100	 04	 336214	 CPVS
100	 04	 3363	 CPVS
100	 04	 33631	 CPVS
100	 04	 336311	 CPVS
100	 04	 336312	 CPVS
100	 04	 33632	 CPVS
100	 04	 336321	 CPVS
100	 04	 336322	 CPVS
100	 04	 33633	 CPVS
100	 04	 336330	 CPVS
100	 04	 33634	 CPVS
100	 04	 336340	 CPVS
100	 04	 33635	 CPVS
100	 04	 336350	 CPVS
100	 04	 336350A	 CPVS
100	 04	 336350B	 CPVS
100	 04	 33636	 CPVS
100	 04	 336360	 CPVS
100	 04	 336360A	 CPVS
100	 04	 336360B	 CPVS
100	 04	 33637	 CPVS
100	 04	 336370	 CPVS
100	 04	 33639	 CPVS
100	 04	 336391	 CPVS
100	 04	 336399	 CPVS
100	 04	 336399A	 CPVS
100	 04	 336399B	 CPVS
100	 04	 336399C	 CPVS
100	 04	 336399D	 CPVS
100	 04	 336399E	 CPVS
100	 04	 336399F	 CPVS
100	 04	 336399G	 CPVS
100	 04	 3364	 CPVS
100	 04	 33641	 CPVS
100	 04	 336411	 CPVS
100	 04	 336412	 CPVS
100	 04	 336413	 CPVS
100	 04	 336414	 CPVS
100	 04	 336415	 CPVS
100	 04	 336419	 CPVS
100	 04	 3365	 CPVS
100	 04	 33651	 CPVS
100	 04	 336510	 CPVS
100	 04	 3366	 CPVS
100	 04	 33661	 CPVS
100	 04	 336611	 CPVS
100	 04	 336612	 CPVS
100	 04	 3369	 CPVS
100	 04	 33699	 CPVS
100	 04	 336991	 CPVS
100	 04	 336992	 CPVS
100	 04	 336999	 CPVS
100	 04	 3371	 CPVS
100	 04	 33711	 CPVS
100	 04	 337110	 CPVS
100	 04	 33712	 CPVS
100	 04	 337121	 CPVS
100	 04	 337122	 CPVS
100	 04	 337124	 CPVS
100	 04	 337125	 CPVS
100	 04	 337127	 CPVS
100	 04	 337129	 CPVS
100	 04	 3372	 CPVS
100	 04	 33721	 CPVS
100	 04	 337211	 CPVS
100	 04	 337212	 CPVS
100	 04	 337214	 CPVS
100	 04	 337215	 CPVS
100	 04	 3379	 CPVS
100	 04	 33791	 CPVS
100	 04	 337910	 CPVS
100	 04	 33792	 CPVS
100	 04	 337920	 CPVS
100	 04	 3391	 CPVS
100	 04	 33911	 CPVS
100	 04	 339111	 CPVS
100	 04	 339112	 CPVS
100	 04	 339113	 CPVS
100	 04	 339114	 CPVS
100	 04	 339115	 CPVS
100	 04	 339116	 CPVS
100	 04	 3399	 CPVS
100	 04	 33991	 CPVS
100	 04	 339911	 CPVS
100	 04	 339912	 CPVS
100	 04	 339913	 CPVS
100	 04	 339914	 CPVS
100	 04	 33992	 CPVS
100	 04	 339920	 CPVS
100	 04	 33993	 CPVS
100	 04	 339931	 CPVS
100	 04	 339932	 CPVS
100	 04	 33994	 CPVS
100	 04	 339941	 CPVS
100	 04	 339942	 CPVS
100	 04	 339943	 CPVS
100	 04	 339944	 CPVS
100	 04	 33995	 CPVS
100	 04	 339950	 CPVS
100	 04	 33999	 CPVS
100	 04	 339991	 CPVS
100	 04	 339992	 CPVS
100	 04	 339993	 CPVS
100	 04	 339994	 CPVS
100	 04	 339995	 CPVS
100	 04	 339999	 CPVS
100	 04	 4231	 CPVS
100	 04	 42311	 CPVS
100	 04	 423110	 CPVS
100	 04	 42312	 CPVS
100	 04	 423120	 CPVS
100	 04	 42313	 CPVS
100	 04	 423130	 CPVS
100	 04	 42314	 CPVS
100	 04	 423140	 CPVS
100	 04	 4232	 CPVS
100	 04	 42321	 CPVS
100	 04	 423210	 CPVS
100	 04	 42322	 CPVS
100	 04	 423220	 CPVS
100	 04	 4233	 CPVS
100	 04	 42331	 CPVS
100	 04	 423310	 CPVS
100	 04	 42332	 CPVS
100	 04	 423320	 CPVS
100	 04	 42333	 CPVS
100	 04	 423330	 CPVS
100	 04	 42339	 CPVS
100	 04	 423390	 CPVS
100	 04	 4234	 CPVS
100	 04	 42341	 CPVS
100	 04	 423410	 CPVS
100	 04	 42342	 CPVS
100	 04	 423420	 CPVS
100	 04	 42343	 CPVS
100	 04	 423430	 CPVS
100	 04	 42344	 CPVS
100	 04	 423440	 CPVS
100	 04	 42345	 CPVS
100	 04	 423450	 CPVS
100	 04	 42346	 CPVS
100	 04	 423460	 CPVS
100	 04	 42349	 CPVS
100	 04	 423490	 CPVS
100	 04	 4235	 CPVS
100	 04	 42351	 CPVS
100	 04	 423510	 CPVS
100	 04	 42352	 CPVS
100	 04	 423520	 CPVS
100	 04	 4236	 CPVS
100	 04	 42361	 CPVS
100	 04	 423610	 CPVS
100	 04	 42362	 CPVS
100	 04	 423620	 CPVS
100	 04	 42369	 CPVS
100	 04	 423690	 CPVS
100	 04	 4237	 CPVS
100	 04	 42371	 CPVS
100	 04	 423710	 CPVS
100	 04	 42372	 CPVS
100	 04	 423720	 CPVS
100	 04	 42373	 CPVS
100	 04	 423730	 CPVS
100	 04	 42374	 CPVS
100	 04	 423740	 CPVS
100	 04	 4238	 CPVS
100	 04	 42381	 CPVS
100	 04	 423810	 CPVS
100	 04	 42382	 CPVS
100	 04	 423820	 CPVS
100	 04	 42383	 CPVS
100	 04	 423830	 CPVS
100	 04	 42384	 CPVS
100	 04	 423840	 CPVS
100	 04	 42385	 CPVS
100	 04	 423850	 CPVS
100	 04	 42386	 CPVS
100	 04	 423860	 CPVS
100	 04	 4239	 CPVS
100	 04	 42391	 CPVS
100	 04	 423910	 CPVS
100	 04	 42392	 CPVS
100	 04	 423920	 CPVS
100	 04	 42393	 CPVS
100	 04	 423930	 CPVS
100	 04	 42394	 CPVS
100	 04	 423940	 CPVS
100	 04	 42399	 CPVS
100	 04	 423990	 CPVS
100	 04	 4241	 CPVS
100	 04	 42411	 CPVS
100	 04	 424110	 CPVS
100	 04	 42412	 CPVS
100	 04	 424120	 CPVS
100	 04	 42413	 CPVS
100	 04	 424130	 CPVS
100	 04	 4242	 CPVS
100	 04	 42421	 CPVS
100	 04	 424210	 CPVS
100	 04	 4243	 CPVS
100	 04	 42431	 CPVS
100	 04	 424310	 CPVS
100	 04	 42432	 CPVS
100	 04	 424320	 CPVS
100	 04	 42433	 CPVS
100	 04	 424330	 CPVS
100	 04	 42434	 CPVS
100	 04	 424340	 CPVS
100	 04	 4244	 CPVS
100	 04	 42441	 CPVS
100	 04	 424410	 CPVS
100	 04	 42442	 CPVS
100	 04	 424420	 CPVS
100	 04	 42443	 CPVS
100	 04	 424430	 CPVS
100	 04	 42444	 CPVS
100	 04	 424440	 CPVS
100	 04	 42445	 CPVS
100	 04	 424450	 CPVS
100	 04	 42446	 CPVS
100	 04	 424460	 CPVS
100	 04	 42447	 CPVS
100	 04	 424470	 CPVS
100	 04	 42448	 CPVS
100	 04	 424480	 CPVS
100	 04	 42449	 CPVS
100	 04	 424490	 CPVS
100	 04	 4245	 CPVS
100	 04	 42451	 CPVS
100	 04	 424510	 CPVS
100	 04	 42452	 CPVS
100	 04	 424520	 CPVS
100	 04	 42459	 CPVS
100	 04	 424590	 CPVS
100	 04	 4246	 CPVS
100	 04	 42461	 CPVS
100	 04	 424610	 CPVS
100	 04	 42469	 CPVS
100	 04	 424690	 CPVS
100	 04	 4247	 CPVS
100	 04	 42471	 CPVS
100	 04	 424710	 CPVS
100	 04	 42472	 CPVS
100	 04	 424720	 CPVS
100	 04	 4248	 CPVS
100	 04	 42481	 CPVS
100	 04	 424810	 CPVS
100	 04	 42482	 CPVS
100	 04	 424820	 CPVS
100	 04	 4249	 CPVS
100	 04	 42491	 CPVS
100	 04	 424910	 CPVS
100	 04	 42492	 CPVS
100	 04	 424920	 CPVS
100	 04	 42493	 CPVS
100	 04	 424930	 CPVS
100	 04	 42494	 CPVS
100	 04	 424940	 CPVS
100	 04	 42495	 CPVS
100	 04	 424950	 CPVS
100	 04	 42499	 CPVS
100	 04	 424990	 CPVS
100	 04	 4251	 CPVS
100	 04	 42511	 CPVS
100	 04	 425110	 CPVS
100	 04	 42512	 CPVS
100	 04	 425120	 CPVS
100	 04	 425120A	 MVI
100	 04	 4411	 CPVS
100	 04	 44111	 CPVS
100	 04	 441110	 CPVS
100	 04	 44112	 CPVS
100	 04	 441120	 CPVS
100	 04	 4412	 CPVS
100	 04	 44121	 CPVS
100	 04	 441210	 CPVS
100	 04	 44122	 CPVS
100	 04	 441221	 CPVS
100	 04	 441222	 CPVS
100	 04	 441229	 CPVS
100	 04	 4413	 CPVS
100	 04	 44131	 CPVS
100	 04	 441310	 CPVS
100	 04	 44132	 CPVS
100	 04	 441320	 CPVS
100	 04	 4421	 CPVS
100	 04	 44211	 CPVS
100	 04	 442110	 CPVS
100	 04	 4422	 CPVS
100	 04	 44221	 CPVS
100	 04	 442210	 CPVS
100	 04	 44229	 CPVS
100	 04	 442291	 CPVS
100	 04	 442299	 CPVS
100	 04	 4431	 CPVS
100	 04	 44311	 CPVS
100	 04	 443111	 CPVS
100	 04	 443112	 CPVS
100	 04	 44312	 CPVS
100	 04	 443120	 CPVS
100	 04	 44313	 CPVS
100	 04	 443130	 CPVS
100	 04	 4441	 CPVS
100	 04	 44411	 CPVS
100	 04	 444110	 CPVS
100	 04	 44412	 CPVS
100	 04	 444120	 CPVS
100	 04	 44413	 CPVS
100	 04	 444130	 CPVS
100	 04	 44419	 CPVS
100	 04	 444190	 CPVS
100	 04	 4442	 CPVS
100	 04	 44421	 CPVS
100	 04	 444210	 CPVS
100	 04	 44422	 CPVS
100	 04	 444220	 CPVS
100	 04	 4451	 CPVS
100	 04	 44511	 CPVS
100	 04	 445110	 CPVS
100	 04	 44512	 CPVS
100	 04	 445120	 CPVS
100	 04	 4452	 CPVS
100	 04	 44521	 CPVS
100	 04	 445210	 CPVS
100	 04	 44522	 CPVS
100	 04	 445220	 CPVS
100	 04	 44523	 CPVS
100	 04	 445230	 CPVS
100	 04	 44529	 CPVS
100	 04	 445291	 CPVS
100	 04	 445292	 CPVS
100	 04	 445299	 CPVS
100	 04	 4453	 CPVS
100	 04	 44531	 CPVS
100	 04	 445310	 CPVS
100	 04	 4461	 CPVS
100	 04	 44611	 CPVS
100	 04	 446110	 CPVS
100	 04	 44612	 CPVS
100	 04	 446120	 CPVS
100	 04	 44613	 CPVS
100	 04	 446130	 CPVS
100	 04	 44619	 CPVS
100	 04	 446191	 CPVS
100	 04	 446199	 CPVS
100	 04	 4471	 CPVS
100	 04	 44711	 CPVS
100	 04	 447110	 CPVS
100	 04	 44719	 CPVS
100	 04	 447190	 CPVS
100	 04	 4481	 CPVS
100	 04	 44811	 CPVS
100	 04	 448110	 CPVS
100	 04	 44812	 CPVS
100	 04	 448120	 CPVS
100	 04	 44813	 CPVS
100	 04	 448130	 CPVS
100	 04	 44814	 CPVS
100	 04	 448140	 CPVS
100	 04	 44815	 CPVS
100	 04	 448150	 CPVS
100	 04	 44819	 CPVS
100	 04	 448190	 CPVS
100	 04	 4482	 CPVS
100	 04	 44821	 CPVS
100	 04	 448210	 CPVS
100	 04	 4483	 CPVS
100	 04	 44831	 CPVS
100	 04	 448310	 CPVS
100	 04	 44832	 CPVS
100	 04	 448320	 CPVS
100	 04	 4511	 CPVS
100	 04	 45111	 CPVS
100	 04	 451110	 CPVS
100	 04	 45112	 CPVS
100	 04	 451120	 CPVS
100	 04	 45113	 CPVS
100	 04	 451130	 CPVS
100	 04	 45114	 CPVS
100	 04	 451140	 CPVS
100	 04	 4512	 CPVS
100	 04	 45121	 CPVS
100	 04	 451211	 CPVS
100	 04	 451212	 CPVS
100	 04	 45122	 CPVS
100	 04	 451220	 CPVS
100	 04	 4521	 CPVS
100	 04	 45211	 CPVS
100	 04	 452111	 CPVS
100	 04	 452112	 CPVS
100	 04	 4529	 CPVS
100	 04	 45291	 CPVS
100	 04	 452910	 CPVS
100	 04	 45299	 CPVS
100	 04	 452990	 CPVS
100	 04	 4531	 CPVS
100	 04	 45311	 CPVS
100	 04	 453110	 CPVS
100	 04	 4532	 CPVS
100	 04	 45321	 CPVS
100	 04	 453210	 CPVS
100	 04	 45322	 CPVS
100	 04	 453220	 CPVS
100	 04	 4533	 CPVS
100	 04	 45331	 CPVS
100	 04	 453310	 CPVS
100	 04	 4539	 CPVS
100	 04	 45391	 CPVS
100	 04	 453910	 CPVS
100	 04	 45392	 CPVS
100	 04	 453920	 CPVS
100	 04	 45393	 CPVS
100	 04	 453930	 CPVS
100	 04	 45399	 CPVS
100	 04	 453991	 CPVS
100	 04	 453998	 CPVS
100	 04	 4541	 CPVS
100	 04	 45411	 CPVS
100	 04	 454111	 CPVS
100	 04	 454112	 CPVS
100	 04	 454113	 CPVS
100	 04	 4542	 CPVS
100	 04	 45421	 CPVS
100	 04	 454210	 CPVS
100	 04	 4543	 CPVS
100	 04	 45431	 CPVS
100	 04	 454311	 CPVS
100	 04	 454312	 CPVS
100	 04	 454319	 CPVS
100	 04	 45439	 CPVS
100	 04	 454390	 CPVS
100	 04	 4811	 CPVS
100	 04	 48111	 CPVS
100	 04	 481111	 CPVS
100	 04	 481112	 CPVS
100	 04	 4812	 CPVS
100	 04	 48121	 CPVS
100	 04	 481211	 CPVS
100	 04	 481212	 CPVS
100	 04	 481219	 CPVS
100	 04	 4821	 CPVS
100	 04	 48211	 CPVS
100	 04	 482111	 CPVS
100	 04	 482112	 CPVS
100	 04	 4831	 CPVS
100	 04	 48311	 CPVS
100	 04	 483111	 CPVS
100	 04	 483112	 CPVS
100	 04	 483113	 CPVS
100	 04	 483114	 CPVS
100	 04	 4832	 CPVS
100	 04	 48321	 CPVS
100	 04	 483211	 CPVS
100	 04	 483212	 CPVS
100	 04	 4841	 CPVS
100	 04	 48411	 CPVS
100	 04	 484110	 CPVS
100	 04	 48412	 CPVS
100	 04	 484121	 CPVS
100	 04	 484122	 CPVS
100	 04	 4842	 CPVS
100	 04	 48421	 CPVS
100	 04	 484210	 CPVS
100	 04	 48422	 CPVS
100	 04	 484220	 CPVS
100	 04	 48423	 CPVS
100	 04	 484230	 CPVS
100	 04	 4851	 CPVS
100	 04	 48511	 CPVS
100	 04	 485111	 CPVS
100	 04	 485112	 CPVS
100	 04	 485113	 CPVS
100	 04	 485119	 CPVS
100	 04	 4852	 CPVS
100	 04	 48521	 CPVS
100	 04	 485210	 CPVS
100	 04	 4853	 CPVS
100	 04	 48531	 CPVS
100	 04	 485310	 CPVS
100	 04	 48532	 CPVS
100	 04	 485320	 CPVS
100	 04	 4854	 CPVS
100	 04	 48541	 CPVS
100	 04	 485410	 CPVS
100	 04	 4855	 CPVS
100	 04	 48551	 CPVS
100	 04	 485510	 CPVS
100	 04	 4859	 CPVS
100	 04	 48599	 CPVS
100	 04	 485991	 CPVS
100	 04	 485999	 CPVS
100	 04	 4861	 CPVS
100	 04	 48611	 CPVS
100	 04	 486110	 CPVS
100	 04	 4862	 CPVS
100	 04	 48621	 CPVS
100	 04	 486210	 CPVS
100	 04	 4869	 CPVS
100	 04	 48691	 CPVS
100	 04	 486910	 CPVS
100	 04	 48699	 CPVS
100	 04	 486990	 CPVS
100	 04	 4871	 CPVS
100	 04	 48711	 CPVS
100	 04	 487110	 CPVS
100	 04	 4872	 CPVS
100	 04	 48721	 CPVS
100	 04	 487210	 CPVS
100	 04	 4879	 CPVS
100	 04	 48799	 CPVS
100	 04	 487990	 CPVS
100	 04	 4881	 CPVS
100	 04	 48811	 CPVS
100	 04	 488111	 CPVS
100	 04	 488119	 CPVS
100	 04	 48819	 CPVS
100	 04	 488190	 CPVS
100	 04	 4882	 CPVS
100	 04	 48821	 CPVS
100	 04	 488210	 CPVS
100	 04	 4883	 CPVS
100	 04	 48831	 CPVS
100	 04	 488310	 CPVS
100	 04	 48832	 CPVS
100	 04	 488320	 CPVS
100	 04	 48833	 CPVS
100	 04	 488330	 CPVS
100	 04	 48839	 CPVS
100	 04	 488390	 CPVS
100	 04	 4884	 CPVS
100	 04	 48841	 CPVS
100	 04	 488410	 CPVS
100	 04	 48849	 CPVS
100	 04	 488490	 CPVS
100	 04	 4885	 CPVS
100	 04	 48851	 CPVS
100	 04	 488510	 CPVS
100	 04	 4889	 CPVS
100	 04	 48899	 CPVS
100	 04	 488991	 CPVS
100	 04	 488999	 CPVS
100	 04	 4911	 CPVS
100	 04	 49111	 CPVS
100	 04	 491110	 CPVS
100	 04	 4921	 CPVS
100	 04	 49211	 CPVS
100	 04	 492110	 CPVS
100	 04	 4922	 CPVS
100	 04	 49221	 CPVS
100	 04	 492210	 CPVS
100	 04	 4931	 CPVS
100	 04	 49311	 CPVS
100	 04	 493110	 CPVS
100	 04	 49312	 CPVS
100	 04	 493120	 CPVS
100	 04	 49313	 CPVS
100	 04	 493130	 CPVS
100	 04	 49319	 CPVS
100	 04	 493190	 CPVS
100	 04	 5111	 CPVS
100	 04	 51111	 CPVS
100	 04	 511110	 CPVS
100	 04	 51112	 CPVS
100	 04	 511120	 CPVS
100	 04	 51113	 CPVS
100	 04	 511130	 CPVS
100	 04	 51114	 CPVS
100	 04	 511140	 CPVS
100	 04	 51119	 CPVS
100	 04	 511191	 CPVS
100	 04	 511199	 CPVS
100	 04	 5112	 CPVS
100	 04	 51121	 CPVS
100	 04	 511210	 CPVS
100	 04	 5121	 CPVS
100	 04	 51211	 CPVS
100	 04	 512110	 CPVS
100	 04	 51212	 CPVS
100	 04	 512120	 CPVS
100	 04	 51213	 CPVS
100	 04	 512131	 CPVS
100	 04	 512132	 CPVS
100	 04	 51219	 CPVS
100	 04	 512191	 CPVS
100	 04	 512199	 CPVS
100	 04	 5122	 CPVS
100	 04	 51221	 CPVS
100	 04	 512210	 CPVS
100	 04	 51222	 CPVS
100	 04	 512220	 CPVS
100	 04	 51223	 CPVS
100	 04	 512230	 CPVS
100	 04	 51224	 CPVS
100	 04	 512240	 CPVS
100	 04	 51229	 CPVS
100	 04	 512290	 CPVS
100	 04	 5151	 CPVS
100	 04	 51511	 CPVS
100	 04	 515111	 CPVS
100	 04	 515112	 CPVS
100	 04	 51512	 CPVS
100	 04	 515120	 CPVS
100	 04	 5152	 CPVS
100	 04	 51521	 CPVS
100	 04	 515210	 CPVS
100	 04	 5161	 CPVS
100	 04	 51611	 CPVS
100	 04	 516110	 CPVS
100	 04	 5171	 CPVS
100	 04	 51711	 CPVS
100	 04	 517110	 CPVS
100	 04	 5172	 CPVS
100	 04	 51721	 CPVS
100	 04	 517211	 CPVS
100	 04	 517212	 CPVS
100	 04	 5173	 CPVS
100	 04	 51731	 CPVS
100	 04	 517310	 CPVS
100	 04	 5174	 CPVS
100	 04	 51741	 CPVS
