ACC: mapping transportation zone - data


MANDT	 VKORG	 VTWEG	 SPART	 ZVALUE_FIELD	 LZONE
X	 X	 X	 X	 X	
MANDT-CLNT(3)	 VKORG-CHAR(4)	 VTWEG-CHAR(2)	 SPART-CHAR(2)	 ZVALUE_FIELD-CHAR(10)	 ZONE-CHAR(10)
100	 CN01	 01	 01	 5515	 CN00100002
100	 CN01	 01	 01	 5516	 CN00100003
100	 CN01	 01	 01	 5517	 CN00100004
100	 CN01	 01	 01	 5518	 CN00100004
100	 CN01	 01	 01	 5521	 CN00100003
100	 CN01	 01	 01	 5522	 CN00100005
100	 CN01	 01	 01	 5523	 CN00100005
100	 CN01	 01	 01	 5524	 CN00100005
100	 CN01	 01	 01	 5530	 CN00100003
100	 CN01	 01	 01	 5531	 CN00100005
100	 CN01	 01	 01	 5532	 CN00100005
100	 CN01	 01	 01	 5533	 CN00100005
100	 CN01	 01	 01	 5534	 CN00100004
100	 CN01	 01	 01	 5535	 CN00100005
100	 CN01	 01	 01	 5540	 CN00100005
100	 CN01	 01	 01	 5541	 CN00100005
100	 CN01	 01	 01	 5542	 CN00100005
100	 CN01	 01	 01	 5543	 CN00100005
100	 CN01	 01	 01	 5544	 CN00100005
100	 CN01	 01	 01	 5551	 CN00100005
100	 CN01	 01	 01	 5552	 CN00100005
100	 CN01	 01	 01	 5560	 CN00100004
100	 CN01	 01	 01	 5561	 CN00100004
100	 CN01	 01	 01	 5562	 CN00100004
100	 CN01	 01	 01	 5563	 CN00100004
100	 CN01	 01	 01	 5564	 CN00100004
100	 CN01	 01	 01	 5565	 CN00100004
100	 CN01	 01	 01	 5566	 CN00100004
100	 CN01	 01	 01	 5567	 CN00100005
100	 CN01	 01	 01	 5571	 CN00100004
100	 CN01	 01	 01	 5572	 CN00100005
100	 CN01	 01	 01	 5573	 CN00100005
100	 CN01	 01	 01	 5574	 CN00100005
100	 CN01	 01	 01	 5575	 CN00100005
100	 CN01	 01	 01	 5576	 CN00100004
100	 CN01	 01	 01	 5577	 CN00100004
100	 CN01	 01	 01	 5578	 CN00100004
100	 CN01	 01	 01	 5580	 CN00100003
100	 CN01	 01	 01	 5581	 CN00100004
100	 CN01	 01	 01	 5582	 CN00100004
100	 CN01	 01	 01	 5583	 CN00100004
100	 CN01	 01	 01	 5584	 CN00100005
100	 CN01	 01	 01	 5610	 CN00100002
100	 CN01	 01	 01	 5611	 CN00100003
100	 CN01	 01	 01	 5612	 CN00100003
100	 CN01	 01	 01	 5613	 CN00100004
100	 CN01	 01	 01	 5614	 CN00100005
100	 CN01	 01	 01	 5615	 CN00100005
100	 CN01	 01	 01	 5616	 CN00100005
100	 CN01	 01	 01	 5621	 CN00100004
100	 CN01	 01	 01	 5622	 CN00100005
100	 CN01	 01	 01	 5623	 CN00100005
100	 CN01	 01	 01	 5624	 CN00100004
100	 CN01	 01	 01	 5630	 CN00100002
100	 CN01	 01	 01	 5631	 CN00100003
100	 CN01	 01	 01	 5632	 CN00100004
100	 CN01	 01	 01	 5633	 CN00100003
100	 CN01	 01	 01	 5634	 CN00100004
100	 CN01	 01	 01	 5635	 CN00100005
100	 CN01	 01	 01	 5641	 CN00100003
100	 CN01	 01	 01	 5643	 CN00100004
100	 CN01	 01	 01	 5644	 CN00100004
100	 CN01	 01	 01	 5645	 CN00100001
100	 CN01	 01	 01	 5646	 CN00100004
100	 CN01	 01	 01	 5647	 CN00100004
100	 CN01	 01	 01	 5651	 CN00100005
100	 CN01	 01	 01	 5652	 CN00100005
100	 CN01	 01	 01	 5653	 CN00100005
100	 CN01	 01	 01	 5700	 CN00110001
100	 CN01	 01	 01	 5701	 CN00110001
100	 CN01	 01	 01	 5702	 CN00110001
100	 CN01	 01	 01	 5703	 CN00110001
100	 CN01	 01	 01	 5711	 CN00110002
100	 CN01	 01	 01	 5712	 CN00110002
100	 CN01	 01	 01	 5713	 CN00110002
100	 CN01	 01	 01	 5714	 CN00110002
100	 CN01	 01	 01	 5715	 CN00110004
100	 CN01	 01	 01	 5716	 CN00110004
100	 CN01	 01	 01	 5717	 CN00110004
100	 CN01	 01	 01	 5718	 CN00110002
100	 CN01	 01	 01	 5719	 CN00110004
100	 CN01	 01	 01	 5721	 CN00110003
100	 CN01	 01	 01	 5722	 CN00110004
100	 CN01	 01	 01	 5723	 CN00110005
100	 CN01	 01	 01	 5724	 CN00110005
100	 CN01	 01	 01	 5725	 CN00110005
100	 CN01	 01	 01	 5726	 CN00110005
100	 CN01	 01	 01	 5727	 CN00110005
100	 CN01	 01	 01	 5728	 CN00110005
100	 CN01	 01	 01	 5729	 CN00110005
100	 CN01	 01	 01	 6100	 CN00280001
100	 CN01	 01	 01	 6101	 CN00280002
100	 CN01	 01	 01	 6102	 CN00280002
100	 CN01	 01	 01	 6103	 CN00280002
100	 CN01	 01	 01	 6104	 CN00280002
100	 CN01	 01	 01	 6105	 CN00280002
100	 CN01	 01	 01	 6111	 CN00280005
100	 CN01	 01	 01	 6112	 CN00280008
100	 CN01	 01	 01	 6113	 CN00280008
100	 CN01	 01	 01	 6114	 CN00280008
100	 CN01	 01	 01	 6115	 CN00280010
100	 CN01	 01	 01	 6116	 CN00280008
100	 CN01	 01	 01	 6117	 CN00280010
100	 CN01	 01	 01	 6118	 CN00280007
100	 CN01	 01	 01	 6119	 CN00280010
100	 CN01	 01	 01	 6121	 CN00280010
100	 CN01	 01	 01	 6122	 CN00280010
100	 CN01	 01	 01	 6123	 CN00280010
100	 CN01	 01	 01	 6124	 CN00280010
100	 CN01	 01	 01	 6125	 CN00280010
100	 CN01	 01	 01	 6126	 CN00280010
100	 CN01	 01	 01	 6127	 CN00280010
100	 CN01	 01	 01	 6140	 CN00280002
100	 CN01	 01	 01	 6141	 CN00280004
100	 CN01	 01	 01	 6142	 CN00280004
100	 CN01	 01	 01	 6143	 CN00280004
100	 CN01	 01	 01	 6144	 CN00280007
100	 CN01	 01	 01	 6145	 CN00280004
100	 CN01	 01	 01	 6146	 CN00280004
100	 CN01	 01	 01	 6147	 CN00280004
100	 CN01	 01	 01	 6148	 CN00280004
100	 CN01	 01	 01	 6149	 CN00280004
100	 CN01	 01	 01	 6150	 CN00280007
100	 CN01	 01	 01	 6151	 CN00280010
100	 CN01	 01	 01	 6152	 CN00280010
100	 CN01	 01	 01	 6153	 CN00280010
100	 CN01	 01	 01	 6154	 CN00280010
100	 CN01	 01	 01	 6155	 CN00280010
100	 CN01	 01	 01	 6156	 CN00280010
100	 CN01	 01	 01	 6157	 CN00280010
100	 CN01	 01	 01	 6158	 CN00280010
100	 CN01	 01	 01	 6161	 CN00280010
100	 CN01	 01	 01	 6162	 CN00280010
100	 CN01	 01	 01	 6163	 CN00280010
100	 CN01	 01	 01	 6164	 CN00280010
100	 CN01	 01	 01	 6165	 CN00280010
100	 CN01	 01	 01	 6166	 CN00280010
100	 CN01	 01	 01	 6167	 CN00280010
100	 CN01	 01	 01	 6168	 CN00280010
100	 CN01	 01	 01	 6170	 CN00280003
100	 CN01	 01	 01	 6171	 CN00280006
100	 CN01	 01	 01	 6172	 CN00280006
100	 CN01	 01	 01	 6173	 CN00280006
100	 CN01	 01	 01	 6180	 CN00280003
100	 CN01	 01	 01	 6181	 CN00280006
100	 CN01	 01	 01	 6182	 CN00280006
100	 CN01	 01	 01	 6183	 CN00280009
100	 CN01	 01	 01	 6184	 CN00280009
100	 CN01	 01	 01	 6210	 CN00280002
100	 CN01	 01	 01	 6211	 CN00280004
100	 CN01	 01	 01	 6216	 CN00280007
100	 CN01	 01	 01	 6217	 CN00280007
100	 CN01	 01	 01	 6221	 CN00280009
100	 CN01	 01	 01	 6225	 CN00280007
100	 CN01	 01	 01	 6226	 CN00280007
100	 CN01	 01	 01	 6227	 CN00280010
100	 CN01	 01	 01	 6230	 CN00280009
100	 CN01	 01	 01	 6231	 CN00280010
100	 CN01	 01	 01	 6232	 CN00280010
100	 CN01	 01	 01	 6233	 CN00280010
100	 CN01	 01	 01	 6234	 CN00280010
100	 CN01	 01	 01	 6235	 CN00280011
100	 CN01	 01	 01	 6240	 CN00280010
100	 CN01	 01	 01	 6241	 CN00280012
100	 CN01	 01	 01	 6242	 CN00280012
100	 CN01	 01	 01	 6243	 CN00280012
100	 CN01	 01	 01	 6244	 CN00280012
100	 CN01	 01	 01	 6245	 CN00280012
100	 CN01	 01	 01	 6246	 CN00280012
100	 CN01	 01	 01	 6247	 CN00280012
100	 CN01	 01	 01	 6250	 CN00280002
100	 CN01	 01	 01	 6251	 CN00280004
100	 CN01	 01	 01	 6252	 CN00280004
100	 CN01	 01	 01	 6253	 CN00280004
100	 CN01	 01	 01	 6254	 CN00280004
100	 CN01	 01	 01	 6255	 CN00280004
100	 CN01	 01	 01	 6256	 CN00280004
100	 CN01	 01	 01	 6257	 CN00280004
100	 CN01	 01	 01	 6260	 CN00280011
100	 CN01	 01	 01	 6261	 CN00280013
100	 CN01	 01	 01	 6262	 CN00280013
100	 CN01	 01	 01	 6263	 CN00280013
100	 CN01	 01	 01	 6264	 CN00280013
100	 CN01	 01	 01	 6265	 CN00280013
100	 CN01	 01	 01	 6266	 CN00280013
100	 CN01	 01	 01	 6267	 CN00280013
100	 CN01	 01	 01	 6268	 CN00280013
100	 CN01	 01	 01	 6271	 CN00280013
100	 CN01	 01	 01	 6272	 CN00280013
100	 CN01	 01	 01	 6273	 CN00280013
100	 CN01	 01	 01	 6274	 CN00280013
100	 CN01	 01	 01	 6275	 CN00280013
100	 CN01	 01	 01	 6276	 CN00280013
100	 CN01	 01	 01	 6277	 CN00280013
100	 CN01	 01	 01	 6278	 CN00280013
100	 CN01	 01	 01	 6279	 CN00280013
100	 CN01	 01	 01	 6280	 CN00280002
100	 CN01	 01	 01	 6281	 CN00280004
100	 CN01	 01	 01	 6282	 CN00280004
100	 CN01	 01	 01	 6283	 CN00280004
100	 CN01	 01	 01	 6284	 CN00280007
100	 CN01	 01	 01	 6290	 CN00280007
100	 CN01	 01	 01	 6291	 CN00280010
100	 CN01	 01	 01	 6292	 CN00280010
100	 CN01	 01	 01	 6350	 CN00280007
100	 CN01	 01	 01	 6351	 CN00280010
100	 CN01	 01	 01	 6352	 CN00280010
100	 CN01	 01	 01	 6353	 CN00280010
100	 CN01	 01	 01	 6354	 CN00280010
100	 CN01	 01	 01	 6355	 CN00280010
100	 CN01	 01	 01	 6356	 CN00280010
100	 CN01	 01	 01	 6357	 CN00280010
100	 CN01	 01	 01	 6361	 CN00280010
100	 CN01	 01	 01	 6362	 CN00280010
100	 CN01	 01	 01	 6363	 CN00280010
100	 CN01	 01	 01	 6364	 CN00280010
100	 CN01	 01	 01	 6370	 CN00280007
100	 CN01	 01	 01	 6371	 CN00280010
100	 CN01	 01	 01	 6372	 CN00280010
100	 CN01	 01	 01	 6373	 CN00280010
100	 CN01	 01	 01	 6374	 CN00280010
100	 CN01	 01	 01	 6376	 CN00280010
100	 CN01	 01	 01	 6380	 CN00280010
100	 CN01	 01	 01	 6381	 CN00280010
100	 CN01	 01	 01	 6382	 CN00280010
100	 CN01	 01	 01	 6383	 CN00280010
100	 CN01	 01	 01	 6384	 CN00280010
100	 CN01	 01	 01	 6386	 CN00280010
100	 CN01	 01	 01	 6410	 CN00280002
100	 CN01	 01	 01	 6411	 CN00280004
100	 CN01	 01	 01	 6412	 CN00280004
100	 CN01	 01	 01	 6413	 CN00280006
100	 CN01	 01	 01	 6414	 CN00280009
100	 CN01	 01	 01	 6415	 CN00280009
100	 CN01	 01	 01	 6421	 CN00280009
100	 CN01	 01	 01	 6423	 CN00280009
100	 CN01	 01	 01	 6424	 CN00280009
100	 CN01	 01	 01	 6430	 CN00280002
100	 CN01	 01	 01	 6431	 CN00280004
100	 CN01	 01	 01	 6432	 CN00280004
100	 CN01	 01	 01	 6440	 CN00280003
100	 CN01	 01	 01	 6441	 CN00280006
100	 CN01	 01	 01	 6442	 CN00280006
100	 CN01	 01	 01	 6443	 CN00280006
100	 CN01	 01	 01	 6444	 CN00280006
100	 CN01	 01	 01	 6445	 CN00280006
100	 CN01	 01	 01	 6446	 CN00280006
100	 CN01	 01	 01	 6451	 CN00280006
100	 CN01	 01	 01	 6452	 CN00280006
100	 CN01	 01	 01	 6453	 CN00280006
100	 CN01	 01	 01	 6460	 CN00280002
100	 CN01	 01	 01	 6461	 CN00280004
100	 CN01	 01	 01	 6462	 CN00280004
100	 CN01	 01	 01	 6463	 CN00280004
100	 CN01	 01	 01	 6464	 CN00280004
100	 CN01	 01	 01	 6465	 CN00280004
100	 CN01	 01	 01	 6500	 CN00310001
100	 CN01	 01	 01	 6501	 CN00310002
100	 CN01	 01	 01	 6502	 CN00310002
100	 CN01	 01	 01	 6503	 CN00310002
100	 CN01	 01	 01	 6504	 CN00310002
100	 CN01	 01	 01	 6505	 CN00310005
100	 CN01	 01	 01	 6506	 CN00310005
100	 CN01	 01	 01	 6511	 CN00310005
100	 CN01	 01	 01	 6512	 CN00310005
100	 CN01	 01	 01	 6513	 CN00310006
100	 CN01	 01	 01	 6514	 CN00310007
100	 CN01	 01	 01	 6515	 CN00310007
100	 CN01	 01	 01	 6516	 CN00310007
100	 CN01	 01	 01	 6517	 CN00310007
100	 CN01	 01	 01	 6521	 CN00310006
100	 CN01	 01	 01	 6522	 CN00310007
100	 CN01	 01	 01	 6523	 CN00310007
100	 CN01	 01	 01	 6524	 CN00310007
100	 CN01	 01	 01	 6525	 CN00310007
100	 CN01	 01	 01	 6526	 CN00310007
100	 CN01	 01	 01	 6527	 CN00310007
100	 CN01	 01	 01	 6528	 CN00310007
100	 CN01	 01	 01	 6531	 CN00310003
100	 CN01	 01	 01	 6532	 CN00310006
100	 CN01	 01	 01	 6533	 CN00310008
100	 CN01	 01	 01	 6534	 CN00310006
100	 CN01	 01	 01	 6541	 CN00310013
100	 CN01	 01	 01	 6542	 CN00310015
100	 CN01	 01	 01	 6543	 CN00310015
100	 CN01	 01	 01	 6544	 CN00310016
100	 CN01	 01	 01	 6546	 CN00310017
100	 CN01	 01	 01	 6548	 CN00310017
100	 CN01	 01	 01	 6550	 CN00310004
100	 CN01	 01	 01	 6551	 CN00310006
100	 CN01	 01	 01	 6552	 CN00310006
100	 CN01	 01	 01	 6554	 CN00310009
100	 CN01	 01	 01	 6555	 CN00310006
100	 CN01	 01	 01	 6556	 CN00310006
100	 CN01	 01	 01	 6557	 CN00310009
100	 CN01	 01	 01	 6558	 CN00310006
100	 CN01	 01	 01	 6570	 CN00310009
100	 CN01	 01	 01	 6571	 CN00310009
100	 CN01	 01	 01	 6572	 CN00310008
100	 CN01	 01	 01	 6573	 CN00310009
100	 CN01	 01	 01	 6574	 CN00310009
100	 CN01	 01	 01	 6575	 CN00310009
100	 CN01	 01	 01	 6576	 CN00310009
100	 CN01	 01	 01	 6577	 CN00310009
100	 CN01	 01	 01	 6578	 CN00310006
100	 CN01	 01	 01	 6600	 CN00310013
100	 CN01	 01	 01	 6610	 CN00310006
100	 CN01	 01	 01	 6611	 CN00310008
100	 CN01	 01	 01	 6612	 CN00310012
100	 CN01	 01	 01	 6613	 CN00310010
100	 CN01	 01	 01	 6614	 CN00310008
100	 CN01	 01	 01	 6615	 CN00310012
100	 CN01	 01	 01	 6622	 CN00310012
100	 CN01	 01	 01	 6624	 CN00310010
100	 CN01	 01	 01	 6625	 CN00310010
100	 CN01	 01	 01	 6630	 CN00310013
100	 CN01	 01	 01	 6631	 CN00310013
100	 CN01	 01	 01	 6632	 CN00310013
100	 CN01	 01	 01	 6633	 CN00310013
100	 CN01	 01	 01	 6634	 CN00310014
100	 CN01	 01	 01	 6635	 CN00310014
100	 CN01	 01	 01	 6636	 CN00310016
100	 CN01	 01	 01	 6637	 CN00310014
100	 CN01	 01	 01	 6650	 CN00310008
100	 CN01	 01	 01	 6651	 CN00310008
100	 CN01	 01	 01	 6656	 CN00310010
100	 CN01	 01	 01	 6657	 CN00310012
100	 CN01	 01	 01	 6658	 CN00310012
100	 CN01	 01	 01	 6659	 CN00310012
100	 CN01	 01	 01	 6660	 CN00310013
100	 CN01	 01	 01	 6661	 CN00310013
100	 CN01	 01	 01	 6662	 CN00310015
100	 CN01	 01	 01	 6663	 CN00310015
100	 CN01	 01	 01	 6664	 CN00310015
100	 CN01	 01	 01	 6665	 CN00310013
100	 CN01	 01	 01	 6710	 CN00310006
100	 CN01	 01	 01	 6712	 CN00310009
100	 CN01	 01	 01	 6713	 CN00310009
100	 CN01	 01	 01	 6714	 CN00310011
100	 CN01	 01	 01	 6715	 CN00310011
100	 CN01	 01	 01	 6716	 CN00310011
100	 CN01	 01	 01	 6721	 CN00310011
100	 CN01	 01	 01	 6724	 CN00310011
100	 CN01	 01	 01	 6725	 CN00310013
100	 CN01	 01	 01	 6726	 CN00310009
100	 CN01	 01	 01	 6727	 CN00310011
100	 CN01	 01	 01	 6730	 CN00310011
100	 CN01	 01	 01	 6731	 CN00310011
100	 CN01	 01	 01	 6732	 CN00310013
100	 CN01	 01	 01	 6733	 CN00310013
100	 CN01	 01	 01	 6734	 CN00310013
100	 CN01	 01	 01	 6735	 CN00310013
100	 CN01	 01	 01	 6740	 CN00310008
100	 CN01	 01	 01	 6741	 CN00310008
100	 CN01	 01	 01	 6742	 CN00310010
100	 CN01	 01	 01	 6743	 CN00310013
100	 CN01	 01	 01	 6744	 CN00310017
100	 CN01	 01	 01	 6745	 CN00310018
100	 CN01	 01	 01	 6746	 CN00310018
100	 CN01	 01	 01	 6748	 CN00310008
100	 CN01	 01	 01	 6750	 CN00310008
100	 CN01	 01	 01	 6751	 CN00310007
100	 CN01	 01	 01	 6752	 CN00310011
100	 CN01	 01	 01	 6753	 CN00310011
100	 CN01	 01	 01	 6754	 CN00310011
100	 CN01	 01	 01	 6755	 CN00310011
100	 CN01	 01	 01	 6756	 CN00310013
100	 CN01	 01	 01	 6757	 CN00310013
100	 CN01	 01	 01	 6758	 CN00310013
100	 CN01	 01	 01	 6759	 CN00310013
100	 CN01	 01	 01	 6762	 CN00310013
100	 CN01	 01	 01	 6770	 CN00310009
100	 CN01	 01	 01	 6773	 CN00310011
100	 CN01	 01	 01	 6774	 CN00310011
100	 CN01	 01	 01	 6775	 CN00310013
100	 CN01	 01	 01	 6776	 CN00310013
100	 CN01	 01	 01	 6777	 CN00310013
100	 CN01	 01	 01	 6780	 CN00310009
100	 CN01	 01	 01	 6781	 CN00310011
100	 CN01	 01	 01	 6782	 CN00310011
100	 CN01	 01	 01	 6783	 CN00310013
100	 CN01	 01	 01	 6784	 CN00310017
100	 CN01	 01	 01	 6785	 CN00310018
100	 CN01	 01	 01	 6786	 CN00310019
100	 CN01	 01	 01	 6787	 CN00310019
100	 CN01	 01	 01	 6791	 CN00310018
100	 CN01	 01	 01	 6792	 CN00310018
100	 CN01	 01	 01	 6793	 CN00310018
100	 CN01	 01	 01	 7100	 CN00270001
100	 CN01	 01	 01	 7101	 CN00270001
100	 CN01	 01	 01	 7102	 CN00270003
100	 CN01	 01	 01	 7103	 CN00270003
100	 CN01	 01	 01	 7104	 CN00270003
100	 CN01	 01	 01	 7105	 CN00270003
100	 CN01	 01	 01	 7106	 CN00270003
100	 CN01	 01	 01	 7112	 CN00270003
100	 CN01	 01	 01	 7113	 CN00270003
100	 CN01	 01	 01	 7114	 CN00270003
100	 CN01	 01	 01	 7115	 CN00270003
100	 CN01	 01	 01	 7116	 CN00270003
100	 CN01	 01	 01	 7117	 CN00270004
100	 CN01	 01	 01	 7120	 CN00270002
100	 CN01	 01	 01	 7121	 CN00270002
100	 CN01	 01	 01	 7122	 CN00270003
100	 CN01	 01	 01	 7131	 CN00270003
100	 CN01	 01	 01	 7132	 CN00270003
100	 CN01	 01	 01	 7133	 CN00270003
100	 CN01	 01	 01	 7134	 CN00270003
100	 CN01	 01	 01	 7135	 CN00270003
100	 CN01	 01	 01	 7136	 CN00270003
100	 CN01	 01	 01	 7137	 CN00270003
100	 CN01	 01	 01	 7138	 CN00270004
100	 CN01	 01	 01	 7140	 CN00270004
100	 CN01	 01	 01	 7141	 CN00270005
100	 CN01	 01	 01	 7142	 CN00270006
100	 CN01	 01	 01	 7143	 CN00270006
100	 CN01	 01	 01	 7151	 CN00270006
100	 CN01	 01	 01	 7152	 CN00270006
100	 CN01	 01	 01	 7153	 CN00270006
100	 CN01	 01	 01	 7154	 CN00270005
100	 CN01	 01	 01	 7155	 CN00270006
100	 CN01	 01	 01	 7156	 CN00270006
100	 CN01	 01	 01	 7157	 CN00270006
100	 CN01	 01	 01	 7160	 CN00270003
100	 CN01	 01	 01	 7161	 CN00270004
100	 CN01	 01	 01	 7166	 CN00270006
100	 CN01	 01	 01	 7171	 CN00270006
100	 CN01	 01	 01	 7172	 CN00270006
100	 CN01	 01	 01	 7173	 CN00270006
100	 CN01	 01	 01	 7174	 CN00270006
100	 CN01	 01	 01	 7175	 CN00270006
100	 CN01	 01	 01	 7176	 CN00270006
100	 CN01	 01	 01	 7180	 CN00270006
100	 CN01	 01	 01	 7181	 CN00270006
100	 CN01	 01	 01	 7182	 CN00270006
100	 CN01	 01	 01	 7183	 CN00270006
100	 CN01	 01	 01	 7184	 CN00270007
100	 CN01	 01	 01	 7185	 CN00270006
100	 CN01	 01	 01	 7186	 CN00270006
100	 CN01	 01	 01	 7190	 CN00270004
100	 CN01	 01	 01	 7191	 CN00270006
100	 CN01	 01	 01	 7192	 CN00270006
100	 CN01	 01	 01	 7193	 CN00270006
100	 CN01	 01	 01	 7194	 CN00270006
100	 CN01	 01	 01	 7210	 CN00270003
100	 CN01	 01	 01	 7211	 CN00270005
100	 CN01	 01	 01	 7212	 CN00270005
100	 CN01	 01	 01	 7213	 CN00270005
100	 CN01	 01	 01	 7214	 CN00270005
100	 CN01	 01	 01	 7215	 CN00270005
100	 CN01	 01	 01	 7216	 CN00270005
100	 CN01	 01	 01	 7217	 CN00270005
100	 CN01	 01	 01	 7222	 CN00270005
100	 CN01	 01	 01	 7223	 CN00270005
100	 CN01	 01	 01	 7224	 CN00270005
100	 CN01	 01	 01	 7230	 CN00270003
100	 CN01	 01	 01	 7231	 CN00270005
100	 CN01	 01	 01	 7232	 CN00270005
100	 CN01	 01	 01	 7233	 CN00270005
100	 CN01	 01	 01	 7234	 CN00270006
100	 CN01	 01	 01	 7235	 CN00270005
100	 CN01	 01	 01	 7236	 CN00270005
100	 CN01	 01	 01	 7241	 CN00270006
100	 CN01	 01	 01	 7242	 CN00270005
100	 CN01	 01	 01	 7243	 CN00270005
100	 CN01	 01	 01	 7244	 CN00270005
100	 CN01	 01	 01	 7250	 CN00270003
100	 CN01	 01	 01	 7251	 CN00270005
100	 CN01	 01	 01	 7252	 CN00270005
100	 CN01	 01	 01	 7253	 CN00270005
100	 CN01	 01	 01	 7254	 CN00270005
100	 CN01	 01	 01	 7255	 CN00270005
100	 CN01	 01	 01	 7256	 CN00270005
100	 CN01	 01	 01	 7257	 CN00270005
100	 CN01	 01	 01	 7258	 CN00270006
100	 CN01	 01	 01	 7260	 CN00270003
100	 CN01	 01	 01	 7261	 CN00270005
100	 CN01	 01	 01	 7262	 CN00270005
100	 CN01	 01	 01	 7263	 CN00270005
100	 CN01	 01	 01	 7264	 CN00270005
100	 CN01	 01	 01	 7270	 CN00270003
100	 CN01	 01	 01	 7271	 CN00270005
100	 CN01	 01	 01	 7272	 CN00270005
100	 CN01	 01	 01	 7273	 CN00270005
100	 CN01	 01	 01	 7274	 CN00270005
100	 CN01	 01	 01	 7275	 CN00270005
100	 CN01	 01	 01	 7300	 CN00070001
100	 CN01	 01	 01	 7301	 CN00070003
100	 CN01	 01	 01	 7302	 CN00070003
100	 CN01	 01	 01	 7303	 CN00070005
100	 CN01	 01	 01	 7304	 CN00070005
100	 CN01	 01	 01	 7305	 CN00070005
100	 CN01	 01	 01	 7306	 CN00070005
100	 CN01	 01	 01	 7307	 CN00070004
100	 CN01	 01	 01	 7309	 CN00070004
100	 CN01	 01	 01	 7312	 CN00070007
100	 CN01	 01	 01	 7313	 CN00070007
100	 CN01	 01	 01	 7314	 CN00070007
100	 CN01	 01	 01	 7315	 CN00070007
100	 CN01	 01	 01	 7316	 CN00070007
100	 CN01	 01	 01	 7317	 CN00070007
100	 CN01	 01	 01	 7318	 CN00070007
100	 CN01	 01	 01	 7330	 CN00070005
100	 CN01	 01	 01	 7331	 CN00070010
100	 CN01	 01	 01	 7332	 CN00070010
100	 CN01	 01	 01	 7333	 CN00070011
100	 CN01	 01	 01	 7340	 CN00070008
100	 CN01	 01	 01	 7341	 CN00070010
100	 CN01	 01	 01	 7342	 CN00070010
100	 CN01	 01	 01	 7343	 CN00070010
100	 CN01	 01	 01	 7344	 CN00070010
100	 CN01	 01	 01	 7345	 CN00070010
100	 CN01	 01	 01	 7350	 CN00070007
100	 CN01	 01	 01	 7351	 CN00070009
100	 CN01	 01	 01	 7352	 CN00070009
100	 CN01	 01	 01	 7353	 CN00070011
100	 CN01	 01	 01	 7354	 CN00070011
100	 CN01	 01	 01	 7360	 CN00070014
100	 CN01	 01	 01	 7361	 CN00070012
100	 CN01	 01	 01	 7362	 CN00070012
100	 CN01	 01	 01	 7363	 CN00070012
100	 CN01	 01	 01	 7364	 CN00070013
100	 CN01	 01	 01	 7370	 CN00070014
100	 CN01	 01	 01	 7371	 CN00070007
100	 CN01	 01	 01	 7372	 CN00070010
100	 CN01	 01	 01	 7373	 CN00070010
100	 CN01	 01	 01	 7410	 CN00070002
100	 CN01	 01	 01	 7411	 CN00070002
100	 CN01	 01	 01	 7412	 CN00070004
100	 CN01	 01	 01	 7413	 CN00070005
100	 CN01	 01	 01	 7414	 CN00070004
100	 CN01	 01	 01	 7415	 CN00070005
100	 CN01	 01	 01	 7416	 CN00070005
100	 CN01	 01	 01	 7417	 CN00070005
100	 CN01	 01	 01	 7421	 CN00070006
100	 CN01	 01	 01	 7422	 CN00070006
100	 CN01	 01	 01	 7423	 CN00070008
100	 CN01	 01	 01	 7424	 CN00070008
100	 CN01	 01	 01	 7425	 CN00070005
100	 CN01	 01	 01	 7430	 CN00070002
100	 CN01	 01	 01	 7432	 CN00070005
100	 CN01	 01	 01	 7433	 CN00070007
100	 CN01	 01	 01	 7434	 CN00070005
100	 CN01	 01	 01	 7440	 CN00070005
100	 CN01	 01	 01	 7441	 CN00070008
100	 CN01	 01	 01	 7442	 CN00070008
100	 CN01	 01	 01	 7443	 CN00070008
100	 CN01	 01	 01	 7444	 CN00070008
100	 CN01	 01	 01	 7445	 CN00070008
100	 CN01	 01	 01	 7450	 CN00070010
100	 CN01	 01	 01	 7451	 CN00070007
100	 CN01	 01	 01	 7452	 CN00070010
100	 CN01	 01	 01	 7453	 CN00070010
100	 CN01	 01	 01	 7454	 CN00070010
100	 CN01	 01	 01	 7456	 CN00070011
100	 CN01	 01	 01	 7457	 CN00070011
100	 CN01	 01	 01	 7460	 CN00070002
100	 CN01	 01	 01	 7463	 CN00070005
100	 CN01	 01	 01	 7464	 CN00070005
100	 CN01	 01	 01	 7465	 CN00070005
100	 CN01	 01	 01	 7470	 CN00070004
100	 CN01	 01	 01	 7471	 CN00070005
100	 CN01	 01	 01	 7472	 CN00070005
100	 CN01	 01	 01	 7473	 CN00070005
100	 CN01	 01	 01	 7474	 CN00070005
100	 CN01	 01	 01	 7475	 CN00070005
100	 CN01	 01	 01	 7476	 CN00070005
100	 CN01	 01	 01	 7480	 CN00070008
100	 CN01	 01	 01	 7481	 CN00070005
100	 CN01	 01	 01	 7482	 CN00070005
100	 CN01	 01	 01	 7483	 CN00070005
100	 CN01	 01	 01	 7484	 CN00070008
100	 CN01	 01	 01	 7485	 CN00070008
100	 CN01	 01	 01	 7500	 CN00230001
100	 CN01	 01	 01	 7501	 CN00230001
100	 CN01	 01	 01	 7502	 CN00230002
