Measuring points - characteristics


MANDT	 ZCOLNR	 ZVALUE	 ATNAM	 INDCT
X	 X	 X	 	
MANDT-CLNT(3)	 ZCHAR3-CHAR(3)	 ZCHAR3-CHAR(3)	 ATNAM-CHAR(30)	 X-CHAR(1)
100	 070	 480	 ZAM_DOUTLTEMP	
100	 070	 490	 ZAM_DOUTLPRESS	
100	 070	 500	 ZAM_REGENINLTEMP	
100	 070	 510	 ZAM_REGENOUTLTEMP	
100	 070	 520	 ZAM_COMPROUTLDINLTEMP	
100	 070	 530	 ZAM_REGENINLDINLTEMP	
100	 070	 540	 ZAM_DMIXAIRDINLTEMP	
100	 070	 550	 ZAM_REGENAIRINLREGENAIROUTLET	
100	 070	 560	 ZAM_DPRESSDEWPINLTEMP	
100	 070	 570	 ZAM_DCOOLINLTEMP	
100	 070	 580	 ZAM_DCOOLINLPRESS	
100	 070	 590	 ZAM_DCOOLOUTLTEMP	
100	 070	 600	 ZAM_DCOOLOUTLETPRESS	
100	 070	 610	 ZAM_MOTWINDU1TEMP	
100	 070	 620	 ZAM_MOTWINDV1TEMP	
100	 070	 630	 ZAM_MOTWINDW1TEMP	
100	 070	 640	 ZAM_MOTDETEMP	
100	 070	 650	 ZAM_MOTNDETEMP	
100	 070	 660	 ZAM_SPMMOTDE	
100	 070	 670	 ZAM_SPMLMOTNDE	
100	 070	 680	 ZAM_SPMELTP1	
100	 070	 690	 ZAM_SPMELTP2	
100	 070	 700	 ZAM_SPMELTP3	
100	 070	 710	 ZAM_SPMELTP4	
100	 070	 712	 ZAM_SPMELTP5	
100	 070	 714	 ZAM_SPMELTP6	
100	 070	 715	 ZAM_SPMELTP8	
100	 070	 716	 ZAM_SPMELTP9	
100	 070	 720	 ZAM_SPMGEARBOX	
100	 070	 730	 ZAM_VIBRELT1	
100	 070	 740	 ZAM_VIBRELT2	
100	 070	 760	 ZAM_MOTOR_CURRENT_U1	
100	 070	 770	 ZAM_MOTOR_CURRENT_V1	
100	 070	 780	 ZAM_MOTOR_CURRENT_W1	
100	 071	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 071	 015	 ZAM_RHRSTOTAL	 X
100	 071	 020	 ZAM_RHRSLOADED	
100	 071	 024	 ZAM_MOTORSTART	
100	 071	 026	 ZAM_MODULEHOURS	
100	 071	 028	 ZAM_LOADRELAY	
100	 071	 030	 ZAM_ACCVOL	
100	 071	 040	 ZAM_WORKPRESS	
100	 071	 050	 ZAM_AMBPRESS	
100	 071	 060	 ZAM_AMBTEMP	
100	 071	 070	 ZAM_DPAIRFILTER	
100	 071	 080	 ZAM_INLTEMP_ELT1	
100	 071	 090	 ZAM_INLPRESS_ELT1	
100	 071	 100	 ZAM_OUTLTEMP_ELT1	
100	 071	 110	 ZAM_OUTLPRESS_ELT1	
100	 071	 120	 ZAM_INLTEMP_ELT2	
100	 071	 130	 ZAM_INLPRESS_ELT2	
100	 071	 140	 ZAM_OUTLTEMP_ELT2	
100	 071	 150	 ZAM_OUTLPRESS_ELT2	
100	 071	 160	 ZAM_INLTEMP_ELT3	
100	 071	 170	 ZAM_INLPRESS_ELT3	
100	 071	 180	 ZAM_OUTLTEMP_ELT3	
100	 071	 190	 ZAM_OUTLPRESS_ELT3	
100	 071	 200	 ZAM_COOLCOMPRINTEMP	
100	 071	 210	 ZAM_COOLCOMPROUTTEMP	
100	 071	 220	 ZAM_IC1INTEMP	
100	 071	 230	 ZAM_IC1OUTTEMP	
100	 071	 240	 ZAM_IC2INTEMP	
100	 071	 250	 ZAM_IC2OUTTEMP	
100	 071	 260	 ZAM_ACINTEMP	
100	 071	 270	 ZAM_ACOUTTEMP	
100	 071	 280	 ZAM_OCINTEMP	
100	 071	 290	 ZAM_OCOUTTEMP	
100	 071	 300	 ZAM_IC1APPTEMP	
100	 071	 310	 ZAM_IC2APPTEMP	
100	 071	 320	 ZAM_ACAPPTEMP	
100	 071	 330	 ZAM_COOLCOMPRINPRESS	
100	 071	 340	 ZAM_COOLCOMPOUTPRESS	
100	 071	 350	 ZAM_OILPRESS	
100	 071	 360	 ZAM_OILTEMP	
100	 071	 370	 ZAM_OILRESTEMP	
100	 071	 440	 ZAM_ATMOSDEWP	
100	 071	 450	 ZAM_PRESSDEWP	
100	 071	 470	 ZAM_DINLTEMP	
100	 071	 480	 ZAM_DOUTLTEMP	
100	 071	 490	 ZAM_DOUTLPRESS	
100	 071	 500	 ZAM_REGENINLTEMP	
100	 071	 510	 ZAM_REGENOUTLTEMP	
100	 071	 520	 ZAM_COMPROUTLDINLTEMP	
100	 071	 530	 ZAM_REGENINLDINLTEMP	
100	 071	 540	 ZAM_DMIXAIRDINLTEMP	
100	 071	 550	 ZAM_REGENAIRINLREGENAIROUTLET	
100	 071	 560	 ZAM_DPRESSDEWPINLTEMP	
100	 071	 570	 ZAM_DCOOLINLTEMP	
100	 071	 580	 ZAM_DCOOLINLPRESS	
100	 071	 590	 ZAM_DCOOLOUTLTEMP	
100	 071	 600	 ZAM_DCOOLOUTLETPRESS	
100	 071	 610	 ZAM_MOTWINDU1TEMP	
100	 071	 620	 ZAM_MOTWINDV1TEMP	
100	 071	 630	 ZAM_MOTWINDW1TEMP	
100	 071	 640	 ZAM_MOTDETEMP	
100	 071	 650	 ZAM_MOTNDETEMP	
100	 071	 660	 ZAM_SPMMOTDE	
100	 071	 670	 ZAM_SPMLMOTNDE	
100	 071	 680	 ZAM_SPMELTP1	
100	 071	 690	 ZAM_SPMELTP2	
100	 071	 700	 ZAM_SPMELTP3	
100	 071	 710	 ZAM_SPMELTP4	
100	 071	 712	 ZAM_SPMELTP5	
100	 071	 714	 ZAM_SPMELTP6	
100	 071	 715	 ZAM_SPMELTP8	
100	 071	 716	 ZAM_SPMELTP9	
100	 071	 720	 ZAM_SPMGEARBOX	
100	 071	 730	 ZAM_VIBRELT1	
100	 071	 740	 ZAM_VIBRELT2	
100	 071	 750	 ZAM_VIBRELT3	
100	 071	 760	 ZAM_MOTOR_CURRENT_U1	
100	 071	 770	 ZAM_MOTOR_CURRENT_V1	
100	 071	 780	 ZAM_MOTOR_CURRENT_W1	
100	 072	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 072	 015	 ZAM_RHRSTOTAL	 X
100	 072	 020	 ZAM_RHRSLOADED	
100	 072	 021	 ZAM_RHRSLOADED_E2	
100	 072	 022	 ZAM_RHRSLOADED_E3	
100	 072	 023	 ZAM_RHRSLOADED_E4	
100	 072	 040	 ZAM_WORKPRESS	
100	 072	 060	 ZAM_AMBTEMP	
100	 072	 100	 ZAM_OUTLTEMP_ELT1	
100	 072	 140	 ZAM_OUTLTEMP_ELT2	
100	 072	 180	 ZAM_OUTLTEMP_ELT3	
100	 072	 198	 ZAM_OUTLTEMP_ELT4	
100	 072	 460	 ZAM_LAT	
100	 072	 760	 ZAM_MOTOR_CURRENT_U1	
100	 072	 770	 ZAM_MOTOR_CURRENT_V1	
100	 072	 780	 ZAM_MOTOR_CURRENT_W1	
100	 073	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 073	 015	 ZAM_RHRSTOTAL	 X
100	 073	 020	 ZAM_RHRSLOADED	 X
100	 073	 024	 ZAM_MOTORSTART	
100	 073	 026	 ZAM_MODULEHOURS	
100	 073	 028	 ZAM_LOADRELAY	
100	 073	 030	 ZAM_ACCVOL	
100	 073	 038	 ZAM_COMPOUT_TEMP	
100	 073	 040	 ZAM_WORKPRESS	
100	 073	 050	 ZAM_AMBPRESS	
100	 073	 060	 ZAM_AMBTEMP	
100	 073	 062	 ZAM_CONVERTERTEMP	
100	 073	 070	 ZAM_DPAIRFILTER	
100	 073	 080	 ZAM_INLTEMP_ELT1	
100	 073	 090	 ZAM_INLPRESS_ELT1	
100	 073	 100	 ZAM_OUTLTEMP_ELT1	
100	 073	 110	 ZAM_OUTLPRESS_ELT1	
100	 073	 120	 ZAM_INLTEMP_ELT2	
100	 073	 130	 ZAM_INLPRESS_ELT2	
100	 073	 140	 ZAM_OUTLTEMP_ELT2	
100	 073	 150	 ZAM_OUTLPRESS_ELT2	
100	 073	 160	 ZAM_INLTEMP_ELT3	
100	 073	 170	 ZAM_INLPRESS_ELT3	
100	 073	 180	 ZAM_OUTLTEMP_ELT3	
100	 073	 190	 ZAM_OUTLPRESS_ELT3	
100	 073	 198	 ZAM_OUTLTEMP_ELT4	
100	 073	 200	 ZAM_COOLCOMPRINTEMP	
100	 073	 210	 ZAM_COOLCOMPROUTTEMP	
100	 073	 220	 ZAM_IC1INTEMP	
100	 073	 224	 ZAM_IC1PRESS	
100	 073	 230	 ZAM_IC1OUTTEMP	
100	 073	 240	 ZAM_IC2INTEMP	
100	 073	 250	 ZAM_IC2OUTTEMP	
100	 073	 260	 ZAM_ACINTEMP	
100	 073	 270	 ZAM_ACOUTTEMP	
100	 073	 280	 ZAM_OCINTEMP	
100	 073	 290	 ZAM_OCOUTTEMP	
100	 073	 300	 ZAM_IC1APPTEMP	
100	 073	 310	 ZAM_IC2APPTEMP	
100	 073	 320	 ZAM_ACAPPTEMP	
100	 073	 330	 ZAM_COOLCOMPRINPRESS	
100	 073	 340	 ZAM_COOLCOMPOUTPRESS	
100	 073	 350	 ZAM_OILPRESS	
100	 073	 360	 ZAM_OILTEMP	
100	 073	 370	 ZAM_OILRESTEMP	
100	 073	 380	 ZAM_OILINJPRESS1	
100	 073	 390	 ZAM_OILINJPRESS2	
100	 073	 400	 ZAM_DPOILSEP1	
100	 073	 410	 ZAM_DPOILSEP2	
100	 073	 420	 ZAM_OILSEPTEMP1	
100	 073	 430	 ZAM_OILSEPTEMP2	
100	 073	 440	 ZAM_ATMOSDEWP	
100	 073	 450	 ZAM_PRESSDEWP	
100	 073	 460	 ZAM_LAT	
100	 073	 470	 ZAM_DINLTEMP	
100	 073	 472	 ZAM_DEVAPORATING	
100	 073	 474	 ZAM_DCONDENSING	
100	 073	 480	 ZAM_DOUTLTEMP	
100	 073	 490	 ZAM_DOUTLPRESS	
100	 073	 494	 ZAM_TOWER_A_PRESS	
100	 073	 496	 ZAM_TOWER_B_PRESS	
100	 073	 500	 ZAM_REGENINLTEMP	
100	 073	 510	 ZAM_REGENOUTLTEMP	
100	 073	 520	 ZAM_COMPROUTLDINLTEMP	
100	 073	 530	 ZAM_REGENINLDINLTEMP	
100	 073	 540	 ZAM_DMIXAIRDINLTEMP	
100	 073	 550	 ZAM_REGENAIRINLREGENAIROUTLET	
100	 073	 560	 ZAM_DPRESSDEWPINLTEMP	
100	 073	 570	 ZAM_DCOOLINLTEMP	
100	 073	 580	 ZAM_DCOOLINLPRESS	
100	 073	 590	 ZAM_DCOOLOUTLTEMP	
100	 073	 600	 ZAM_DCOOLOUTLETPRESS	
100	 073	 605	 ZAM_PDSEALSECTOR	
100	 073	 610	 ZAM_MOTWINDU1TEMP	
100	 073	 620	 ZAM_MOTWINDV1TEMP	
100	 073	 630	 ZAM_MOTWINDW1TEMP	
100	 073	 640	 ZAM_MOTDETEMP	
100	 073	 650	 ZAM_MOTNDETEMP	
100	 073	 660	 ZAM_SPMMOTDE	
100	 073	 670	 ZAM_SPMLMOTNDE	
100	 073	 680	 ZAM_SPMELTP1	
100	 073	 690	 ZAM_SPMELTP2	
100	 073	 700	 ZAM_SPMELTP3	
100	 073	 710	 ZAM_SPMELTP4	
100	 073	 712	 ZAM_SPMELTP5	
100	 073	 714	 ZAM_SPMELTP6	
100	 073	 720	 ZAM_SPMGEARBOX	
100	 073	 730	 ZAM_VIBRELT1	
100	 073	 740	 ZAM_VIBRELT2	
100	 073	 750	 ZAM_VIBRELT3	
100	 073	 760	 ZAM_MOTOR_CURRENT_U1	
100	 073	 770	 ZAM_MOTOR_CURRENT_V1	
100	 073	 780	 ZAM_MOTOR_CURRENT_W1	
100	 073	 790	 ZAM_COOLWATER_IN	
100	 073	 800	 ZAM_COOLWATERICOUT	
100	 073	 805	 ZAM_COOLWATERACIN	
100	 073	 810	 ZAM_COOLWATERACOUT	
100	 073	 820	 ZAM_COOLWATER_OUT	
100	 073	 825	 ZAM_WATERLPOUT	
100	 073	 830	 ZAM_ENERGY_RECOVERY_IN	
100	 073	 840	 ZAM_ENERGY_RECOVERY_OUT	
100	 073	 850	 ZAM_WATERSEPERATOR	
100	 073	 860	 ZAM_WATERINJECTPRESS	
100	 073	 870	 ZAM_WATERINJECTTEMP	
100	 073	 880	 ZAM_BLOCKINGAIR	
100	 073	 890	 ZAM_DPSHROUD	
100	 073	 900	 ZAM_DPELEMENT	
100	 073	 910	 ZAM_FREQUENS	
100	 074	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 074	 015	 ZAM_RHRSTOTAL	 X
100	 074	 020	 ZAM_RHRSLOADED	 X
100	 074	 024	 ZAM_MOTORSTART	
100	 074	 026	 ZAM_MODULEHOURS	
100	 074	 028	 ZAM_LOADRELAY	
100	 074	 030	 ZAM_ACCVOL	
100	 074	 038	 ZAM_COMPOUT_TEMP	
100	 074	 040	 ZAM_WORKPRESS	
100	 074	 050	 ZAM_AMBPRESS	
100	 074	 060	 ZAM_AMBTEMP	
100	 074	 062	 ZAM_CONVERTERTEMP	
100	 074	 450	 ZAM_PRESSDEWP	
100	 074	 470	 ZAM_DINLTEMP	
100	 074	 490	 ZAM_DOUTLPRESS	
100	 074	 494	 ZAM_TOWER_A_PRESS	
100	 074	 496	 ZAM_TOWER_B_PRESS	
100	 074	 60	 ZAM_CYCLE_TIME	
100	 075	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 075	 015	 ZAM_RHRSTOTAL	 X
100	 075	 020	 ZAM_RHRSLOADED	 X
100	 075	 024	 ZAM_MOTORSTART	
100	 075	 026	 ZAM_MODULEHOURS	
100	 075	 028	 ZAM_LOADRELAY	
100	 075	 030	 ZAM_ACCVOL	
100	 075	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 075	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 075	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 075	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 075	 038	 ZAM_COMPOUT_TEMP	
100	 075	 040	 ZAM_WORKPRESS	
100	 075	 060	 ZAM_AMBTEMP	
100	 075	 062	 ZAM_CONVERTERTEMP	
100	 075	 070	 ZAM_DPAIRFILTER	
100	 075	 090	 ZAM_INLPRESS_ELT1	
100	 075	 100	 ZAM_OUTLTEMP_ELT1	
100	 075	 120	 ZAM_INLTEMP_ELT2	
100	 075	 140	 ZAM_OUTLTEMP_ELT2	
100	 075	 224	 ZAM_IC1PRESS	
100	 075	 230	 ZAM_IC1OUTTEMP	
100	 075	 350	 ZAM_OILPRESS	
100	 075	 360	 ZAM_OILTEMP	
100	 075	 450	 ZAM_PRESSDEWP	
100	 075	 500	 ZAM_REGENINLTEMP	
100	 075	 510	 ZAM_REGENOUTLTEMP	
100	 075	 520	 ZAM_COMPROUTLDINLTEMP	
100	 075	 530	 ZAM_REGENINLDINLTEMP	
100	 075	 540	 ZAM_DMIXAIRDINLTEMP	
100	 075	 542	 ZAM_MD_LOADCYCLE	
100	 075	 544	 ZAM_DMIXAIRTEMP	
100	 075	 550	 ZAM_REGENAIRINLREGENAIROUTLET	
100	 075	 660	 ZAM_SPMMOTDE	
100	 075	 670	 ZAM_SPMLMOTNDE	
100	 075	 680	 ZAM_SPMELTP1	
100	 075	 710	 ZAM_SPMELTP4	
100	 075	 712	 ZAM_SPMELTP5	
100	 075	 714	 ZAM_SPMELTP6	
100	 075	 720	 ZAM_SPMGEARBOX	
100	 075	 760	 ZAM_MOTOR_CURRENT_U1	
100	 075	 770	 ZAM_MOTOR_CURRENT_V1	
100	 075	 780	 ZAM_MOTOR_CURRENT_W1	
100	 075	 790	 ZAM_COOLWATER_IN	
100	 075	 805	 ZAM_COOLWATERACIN	
100	 075	 810	 ZAM_COOLWATERACOUT	
100	 075	 820	 ZAM_COOLWATER_OUT	
100	 075	 825	 ZAM_WATERLPOUT	
100	 076	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 076	 015	 ZAM_RHRSTOTAL	 X
100	 076	 020	 ZAM_RHRSLOADED	 X
100	 076	 030	 ZAM_ACCVOL	
100	 076	 038	 ZAM_COMPOUT_TEMP	
100	 076	 040	 ZAM_WORKPRESS	
100	 076	 050	 ZAM_AMBPRESS	
100	 076	 060	 ZAM_AMBTEMP	
100	 076	 070	 ZAM_DPAIRFILTER	
100	 076	 080	 ZAM_INLTEMP_ELT1	
100	 076	 090	 ZAM_INLPRESS_ELT1	
100	 076	 120	 ZAM_INLTEMP_ELT2	
100	 076	 200	 ZAM_COOLCOMPRINTEMP	
100	 076	 210	 ZAM_COOLCOMPROUTTEMP	
100	 076	 270	 ZAM_ACOUTTEMP	
100	 076	 280	 ZAM_OCINTEMP	
100	 076	 290	 ZAM_OCOUTTEMP	
100	 076	 300	 ZAM_IC1APPTEMP	
100	 076	 310	 ZAM_IC2APPTEMP	
100	 076	 320	 ZAM_ACAPPTEMP	
100	 076	 330	 ZAM_COOLCOMPRINPRESS	
100	 076	 340	 ZAM_COOLCOMPOUTPRESS	
100	 076	 350	 ZAM_OILPRESS	
100	 076	 360	 ZAM_OILTEMP	
100	 076	 370	 ZAM_OILRESTEMP	
100	 076	 610	 ZAM_MOTWINDU1TEMP	
100	 076	 620	 ZAM_MOTWINDV1TEMP	
100	 076	 630	 ZAM_MOTWINDW1TEMP	
100	 076	 640	 ZAM_MOTDETEMP	
100	 076	 650	 ZAM_MOTNDETEMP	
100	 076	 660	 ZAM_SPMMOTDE	
100	 076	 670	 ZAM_SPMLMOTNDE	
100	 076	 730	 ZAM_VIBRELT1	
100	 076	 740	 ZAM_VIBRELT2	
100	 076	 750	 ZAM_VIBRELT3	
100	 076	 760	 ZAM_MOTOR_CURRENT_U1	
100	 076	 770	 ZAM_MOTOR_CURRENT_V1	
100	 076	 780	 ZAM_MOTOR_CURRENT_W1	
100	 076	 790	 ZAM_COOLWATER_IN	
100	 076	 890	 ZAM_DPSHROUD	
100	 076	 900	 ZAM_DPELEMENT	
100	 076	 967	 ZAM_DPELEMENT2	
100	 076	 968	 ZAM_DPELEMENT2NOZZLE	
100	 077	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 077	 015	 ZAM_RHRSTOTAL	 X
100	 077	 020	 ZAM_RHRSLOADED	 X
100	 077	 030	 ZAM_ACCVOL	
100	 077	 038	 ZAM_COMPOUT_TEMP	
100	 077	 040	 ZAM_WORKPRESS	
100	 077	 050	 ZAM_AMBPRESS	
100	 077	 060	 ZAM_AMBTEMP	
100	 077	 070	 ZAM_DPAIRFILTER	
100	 077	 080	 ZAM_INLTEMP_ELT1	
100	 077	 090	 ZAM_INLPRESS_ELT1	
100	 077	 120	 ZAM_INLTEMP_ELT2	
100	 077	 160	 ZAM_INLTEMP_ELT3	
100	 077	 190	 ZAM_OUTLPRESS_ELT3	
100	 077	 200	 ZAM_COOLCOMPRINTEMP	
100	 077	 210	 ZAM_COOLCOMPROUTTEMP	
100	 077	 270	 ZAM_ACOUTTEMP	
100	 077	 280	 ZAM_OCINTEMP	
100	 077	 290	 ZAM_OCOUTTEMP	
100	 077	 300	 ZAM_IC1APPTEMP	
100	 077	 310	 ZAM_IC2APPTEMP	
100	 077	 320	 ZAM_ACAPPTEMP	
100	 077	 330	 ZAM_COOLCOMPRINPRESS	
100	 077	 340	 ZAM_COOLCOMPOUTPRESS	
100	 077	 350	 ZAM_OILPRESS	
100	 077	 360	 ZAM_OILTEMP	
100	 077	 370	 ZAM_OILRESTEMP	
100	 077	 610	 ZAM_MOTWINDU1TEMP	
100	 077	 620	 ZAM_MOTWINDV1TEMP	
100	 077	 630	 ZAM_MOTWINDW1TEMP	
100	 077	 640	 ZAM_MOTDETEMP	
100	 077	 650	 ZAM_MOTNDETEMP	
100	 077	 660	 ZAM_SPMMOTDE	
100	 077	 670	 ZAM_SPMLMOTNDE	
100	 077	 730	 ZAM_VIBRELT1	
100	 077	 740	 ZAM_VIBRELT2	
100	 077	 750	 ZAM_VIBRELT3	
100	 077	 760	 ZAM_MOTOR_CURRENT_U1	
100	 077	 770	 ZAM_MOTOR_CURRENT_V1	
100	 077	 780	 ZAM_MOTOR_CURRENT_W1	
100	 077	 790	 ZAM_COOLWATER_IN	
100	 077	 890	 ZAM_DPSHROUD	
100	 077	 900	 ZAM_DPELEMENT	
100	 077	 967	 ZAM_DPELEMENT2	
100	 077	 968	 ZAM_DPELEMENT2NOZZLE	
100	 078	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 078	 020	 ZAM_RHRSLOADED	 X
100	 078	 040	 ZAM_WORKPRESS	
100	 078	 060	 ZAM_AMBTEMP	
100	 078	 360	 ZAM_OILTEMP	
100	 078	 450	 ZAM_PRESSDEWP	
100	 078	 924	 ZAM_GENERATOR_U1	
100	 078	 926	 ZAM_GENERATOR_V1	
100	 078	 928	 ZAM_GENERATOR_W1	
100	 078	 930	 ZAM_GENERATOR_CURRENT_U1	
100	 078	 932	 ZAM_GENERATOR_CURRENT_V1	
100	 078	 934	 ZAM_GENERATOR_CURRENT_W1	
100	 081	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 081	 015	 ZAM_RHRSTOTAL	 X
100	 081	 024	 ZAM_MOTORSTART	
100	 081	 026	 ZAM_MODULEHOURS	
100	 081	 030	 ZAM_ACCVOL	
100	 081	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 081	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 081	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 081	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 081	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 081	 040	 ZAM_WORKPRESS	
100	 081	 060	 ZAM_AMBTEMP	
100	 081	 062	 ZAM_CONVERTERTEMP	
100	 081	 100	 ZAM_OUTLTEMP_ELT1	
100	 081	 760	 ZAM_MOTOR_CURRENT_U1	
100	 081	 770	 ZAM_MOTOR_CURRENT_V1	
100	 081	 780	 ZAM_MOTOR_CURRENT_W1	
100	 081	 790	 ZAM_COOLWATER_IN	
100	 081	 820	 ZAM_COOLWATER_OUT	
100	 081	 969	 ZAM_RECIRCULATION_DONE	 X
100	 081	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 082	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 082	 015	 ZAM_RHRSTOTAL	 X
100	 082	 024	 ZAM_MOTORSTART	
100	 082	 026	 ZAM_MODULEHOURS	
100	 082	 030	 ZAM_ACCVOL	
100	 082	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 082	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 082	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 082	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 082	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 082	 040	 ZAM_WORKPRESS	
100	 082	 060	 ZAM_AMBTEMP	
100	 082	 062	 ZAM_CONVERTERTEMP	
100	 082	 100	 ZAM_OUTLTEMP_ELT1	
100	 082	 460	 ZAM_LAT	
100	 082	 760	 ZAM_MOTOR_CURRENT_U1	
100	 082	 770	 ZAM_MOTOR_CURRENT_V1	
100	 082	 780	 ZAM_MOTOR_CURRENT_W1	
100	 082	 790	 ZAM_COOLWATER_IN	
100	 082	 820	 ZAM_COOLWATER_OUT	
100	 082	 969	 ZAM_RECIRCULATION_DONE	 X
100	 082	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 083	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 083	 015	 ZAM_RHRSTOTAL	 X
100	 083	 024	 ZAM_MOTORSTART	
100	 083	 026	 ZAM_MODULEHOURS	
100	 083	 030	 ZAM_ACCVOL	
100	 083	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 083	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 083	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 083	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 083	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 083	 040	 ZAM_WORKPRESS	
100	 083	 060	 ZAM_AMBTEMP	
100	 083	 062	 ZAM_CONVERTERTEMP	
100	 083	 100	 ZAM_OUTLTEMP_ELT1	
100	 083	 670	 ZAM_SPMLMOTNDE	
100	 083	 680	 ZAM_SPMELTP1	
100	 083	 690	 ZAM_SPMELTP2	
100	 083	 760	 ZAM_MOTOR_CURRENT_U1	
100	 083	 770	 ZAM_MOTOR_CURRENT_V1	
100	 083	 780	 ZAM_MOTOR_CURRENT_W1	
100	 083	 790	 ZAM_COOLWATER_IN	
100	 083	 820	 ZAM_COOLWATER_OUT	
100	 083	 969	 ZAM_RECIRCULATION_DONE	 X
100	 083	 970	 ZAM_RECIRCULATION_FAIL	 X
100	 084	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 084	 015	 ZAM_RHRSTOTAL	 X
100	 084	 024	 ZAM_MOTORSTART	
100	 084	 026	 ZAM_MODULEHOURS	
100	 084	 030	 ZAM_ACCVOL	
100	 084	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 084	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 084	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 084	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 084	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 084	 040	 ZAM_WORKPRESS	
100	 084	 060	 ZAM_AMBTEMP	
100	 084	 062	 ZAM_CONVERTERTEMP	
100	 084	 100	 ZAM_OUTLTEMP_ELT1	
100	 084	 460	 ZAM_LAT	
100	 084	 670	 ZAM_SPMLMOTNDE	
100	 084	 680	 ZAM_SPMELTP1	
100	 084	 690	 ZAM_SPMELTP2	
100	 084	 760	 ZAM_MOTOR_CURRENT_U1	
100	 084	 770	 ZAM_MOTOR_CURRENT_V1	
100	 084	 780	 ZAM_MOTOR_CURRENT_W1	
100	 084	 790	 ZAM_COOLWATER_IN	
100	 084	 820	 ZAM_COOLWATER_OUT	
100	 085	 010	 ZAM_RHRSTOTAL_ACT	 X
100	 085	 015	 ZAM_RHRSTOTAL	 X
100	 085	 020	 ZAM_RHRSLOADED	 X
100	 085	 024	 ZAM_MOTORSTART	
100	 085	 026	 ZAM_MODULEHOURS	
100	 085	 031	 ZAM_VSD_1-20_PERC_RPM	
100	 085	 032	 ZAM_VSD_20-40_PERC_RPM	
100	 085	 033	 ZAM_VSD_40-60_PERC_RPM	
100	 085	 034	 ZAM_VSD_60-80_PERC_RPM	
100	 085	 035	 ZAM_VSD_80-100_PERC_RPM	
100	 085	 038	 ZAM_COMPOUT_TEMP	
100	 085	 040	 ZAM_WORKPRESS	
100	 085	 060	 ZAM_AMBTEMP	
100	 085	 070	 ZAM_DPAIRFILTER	
100	 085	 080	 ZAM_INLTEMP_ELT1	
100	 085	 100	 ZAM_OUTLTEMP_ELT1	
100	 085	 140	 ZAM_OUTLTEMP_ELT2	
100	 085	 350	 ZAM_OILPRESS	
100	 085	 360	 ZAM_OILTEMP	
100	 085	 610	 ZAM_MOTWINDU1TEMP	
100	 085	 620	 ZAM_MOTWINDV1TEMP	
100	 085	 630	 ZAM_MOTWINDW1TEMP	
100	 085	 640	 ZAM_MOTDETEMP	
100	 085	 650	 ZAM_MOTNDETEMP	
100	 085	 660	 ZAM_SPMMOTDE	
100	 085	 670	 ZAM_SPMLMOTNDE	
100	 085	 680	 ZAM_SPMELTP1	
100	 085	 690	 ZAM_SPMELTP2	
100	 085	 700	 ZAM_SPMELTP3	
100	 085	 710	 ZAM_SPMELTP4	
100	 085	 712	 ZAM_SPMELTP5	
100	 085	 714	 ZAM_SPMELTP6	
100	 085	 715	 ZAM_SPMELTP8	
100	 085	 716	 ZAM_SPMELTP9	
100	 085	 760	 ZAM_MOTOR_CURRENT_U1	
