[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD7_RPT_LCL,N/A,43,5,38,88%,Include YSE_CS_OPR_WORKSHOP_RPT_LCL
YSE_SD7_RPT_PAI01,N/A,18,10,8,44%,Include YSE_CS_OPR_WORKSHOP_RPT_PAI01
YSE_SD7_RPT_PBO01,N/A,232,124,108,47%,Include YSE_CS_OPR_WORKSHOP_RPT_PBO01
YSE_SD_KP07_1,100,7,5,2,29%,Output screen
[Totle], ,"1,160",519,641,55%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_KP11_1,N/A,25,8,17,68%,KP11 - Stock accuracy
YSE_SD11_RPTEV,N/A,55,14,41,75%,Include YSE_CS_OPR_WORKSHOP_RPTEV
YSE_SD11_RPTSEL,N/A,13,6,7,54%,Include YSE_CS_OPR_WORKSHOP_RPTSEL
YSE_SD11_RPTTOP,N/A,247,32,215,87%,Include YSE_CS_OPR_WORKSHOP_RPTTOP
YSE_SD11_RPT_F01,N/A,212,103,109,51%,Include YSE_CS_OPR_WORKSHOP_RPT_SELF01
YSE_SD11_RPT_LCL,N/A,43,5,38,88%,Include YSE_CS_OPR_WORKSHOP_RPT_LCL
YSE_SD11_RPT_PAI01,N/A,18,10,8,44%,Include YSE_CS_OPR_WORKSHOP_RPT_PAI01
YSE_SD11_RPT_PBO01,N/A,164,76,88,54%,Include YSE_CS_OPR_WORKSHOP_RPT_PBO01
YSE_SD_KP11_1,100,7,5,2,29%,Output screen
[Totle], ,784,259,525,67%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_KPREPORTS,N/A,385,224,161,42%,KPI Reporting
YSE_SD_KPREPORTS_INCLUDE,N/A,404,235,169,42%,Include YSE_SD_KPREPORTS_INCLUDE
YSE_SD_REP_INCLUDE,N/A,100,54,46,46%,Include for reporting purposes
[Totle], ,889,513,376,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_MACH_DELIV_NOTGI,N/A,25,7,18,72%,Deliveries for Machines not GI
YSE_SDMM_DEL_SERIALNR_LCL,N/A,31,18,13,42%,YSE_SDMM_DEL_SERIALNR Classes
YSE_SDMM_DEL_SERIALNR_SEL,N/A,15,8,7,47%,Selection Screen
YSE_SDMM_DEL_SERNR_001,N/A,74,37,37,50%,Include YSE_SDMM_SURPLUS_O01
YSE_SDMM_DEL_SERNR_EV,N/A,24,6,18,75%,Include YSE_SDMM_SURPLUS_EV
YSE_SDMM_DEL_SERNR_F01,N/A,62,37,25,40%,Report on surplus
YSE_SDMM_DEL_SERNR_I01,N/A,63,37,26,41%,Include YSE_SDMM_SURPLUS_I01
YSE_SDMM_DEL_SERNR_TOP,N/A,49,22,27,55%,Include YSE_SDMM_SURPLUS_TOP
YSE_SD_MACH_DELIV_NOTGI,100,6,5,1,17%,Screen for result overview
[Totle], ,349,177,172,49%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_OOH,N/A,"2,527","1,867",660,26%,Sales Order List
[Totle], ,"2,527","1,867",660,26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_OOH_COPY,N/A,"1,576","1,076",500,32%,KP04 - Open order lines
[Totle], ,"1,576","1,076",500,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_ORDERCONFIRM_NADIA,N/A,"3,111","2,146",965,31%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,137","3,527","1,610",31%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_OVERLAP,N/A,347,257,90,26%,Fetch the ovrlapping conditions records and download the fil
[Totle], ,347,257,90,26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_OVERLAP_CORRECT,N/A,37,11,26,70%,Correct ovrlaping conditions recs of A954
YSE_SD_OVERLAP_CORRECT_FORMS,N/A,167,103,64,38%,Include YSE_SD_OVERLAP_CORRECT_FORMS
YSE_SD_OVERLAP_CORRECT_TOP,N/A,55,45,10,18%,Include YSE_SD_OVERLAP_CORRECT_TOP
[Totle], ,259,159,100,39%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_PO_MAPPING_UPDATE,N/A,210,136,74,35%,VISA update program for mapping legacy PO
[Totle], ,210,136,74,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_PREPAYSO,N/A,392,225,167,43%,Sales order that need Pre-payment
YSE_SD_REP_INCLUDE,N/A,100,54,46,46%,Include for reporting purposes
[Totle], ,492,279,213,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_REJECTION,N/A,391,214,177,45%,Set 'Reason for rejection' to close Sales documents
[Totle], ,391,214,177,45%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RELSO_CREDITBLOCK,N/A,500,324,176,35%,Automatic release of Sales Orders with credit block
[Totle], ,500,324,176,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RELSO_DELIVBLOCK,N/A,595,325,270,45%,Automatic release of Sales Orders with delivery block
[Totle], ,595,325,270,45%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_REP_POPROMISS,N/A,585,376,209,36%,PO: Requested vs Effective Date
YSE_SD_REP_INCLUDE,N/A,100,54,46,46%,Include for reporting purposes
[Totle], ,685,430,255,37%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RETURN_REP,N/A,"1,085",771,314,29%,Report for returns(RU)
[Totle], ,"1,085",771,314,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_BLOCK_GM,N/A,564,370,194,34%,Block / Unblock goods movements (after GR)
[Totle], ,564,370,194,34%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_COST,N/A,773,511,262,34%,Local freight/customs/carrier/cost booking automation
[Totle], ,773,511,262,34%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_COST_OLD,N/A,506,288,218,43%,Local freight/customs/carrier/cost booking automation
[Totle], ,506,288,218,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_CO_ENTER_PO,N/A,366,170,196,54%,AM: Create Notifications / Orders / Update Functional Locati
YSE_SD_RU_CO_ENTER_PO,9001,30,17,13,43%,Local freight/customs/carrier cost booking : Select PO's
[Totle], ,396,187,209,53%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_GTD,N/A,697,482,215,31%,Move GTD number to batches
[Totle], ,697,482,215,31%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RU_SO_LINK_PREPAYMENTS,N/A,461,233,228,49%,Link Sales Order - Prepayments
[Totle], ,461,233,228,49%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RVADOR01,N/A,"3,452","2,176","1,276",37%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,478","3,557","1,921",35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RVADOR01_KGHM,N/A,"3,114","2,083","1,031",33%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,140","3,464","1,676",33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RVADOR01_ORDERCONFIRM,N/A,"3,150","2,179",971,31%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,176","3,560","1,616",31%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_RVADOR01_PDF,N/A,"3,501","2,068","1,433",41%,Print Program for Sales Documents
ADDI_TYPES_BUYING,N/A,85,44,41,48%,Print Program for Sales Documents
ADDI_TYPES_DELIVERIES,N/A,34,5,29,85%,Print Program for Sales Documents
ADDI_TYPES_GOODS_MOVEMENT,N/A,9,2,7,78%,Print Program for Sales Documents
ADDI_TYPES_IDOC,N/A,312,219,93,30%,Print Program for Sales Documents
ADDI_TYPES_SALES_ORDER,N/A,58,17,41,71%,Print Program for Sales Documents
BDDIREKT,N/A,19,5,14,74%,Print Program for Sales Documents
LV01APRO,N/A,31,14,17,55%,Include contains the values for the log types
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
RVDIREKT,N/A,891,673,218,24%,Direct Values
RVMESSAGE,N/A,54,38,16,30%,Direct Values
RVVBTYP,N/A,116,87,29,25%,Direct Values
SAPCAMFL,N/A,17,2,15,88%,Direct Values
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
TDOBJECTS,N/A,6,2,4,67%,Include for different users: Data declaration for ZAV
VEDADATA,N/A,111,66,45,41%,Common Parts Contract Data
[Totle], ,"5,527","3,449","2,078",38%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SALES,N/A,"6,691","4,044","2,647",40%,Sales reporting
[Totle], ,"6,691","4,044","2,647",40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SALES1,N/A,"6,276","3,754","2,522",40%,Sales reporting
[Totle], ,"6,276","3,754","2,522",40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SALES_2,N/A,"2,313","1,633",680,29%,Sales reporting
[Totle], ,"2,313","1,633",680,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SALES_DELETE,N/A,103,55,48,47%,Delete open orders from table (for performance)
[Totle], ,103,55,48,47%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SALES_DELETE_INV,N/A,109,61,48,44%,Delete invoiced orders from table (for performance)
[Totle], ,109,61,48,44%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SO_PRICE,N/A,102,48,54,53%,Sales order pricing report
YSE_SD_SO_PRICE_FORMS,N/A,169,100,69,41%,Include YSE_SD_SO_PRICE_FORMS
YSE_SD_SO_PRICE_TOP,N/A,65,49,16,25%,Include YSE_SD_SO_PRICE_TOP
[Totle], ,336,197,139,41%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_STOCK_ACCURACY,N/A,482,251,231,48%,Stock accuracy report
YSE_SD_REP_INCLUDE,N/A,100,54,46,46%,Include for reporting purposes
[Totle], ,582,305,277,48%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_SUPPERF,N/A,342,176,166,49%,SD: Supplier Delivery Performance
[Totle], ,342,176,166,49%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SD_VK12_MASS,N/A,213,93,120,56%,Changing condition record ZN00
ZBDCRECX1,N/A,313,225,88,28%,Include ZBDCRECX1
[Totle], ,526,318,208,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SELECT_AC_CONNECT_STCK,N/A,502,281,221,44%,
[Totle], ,502,281,221,44%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEL_CLEARING,N/A,37,6,31,84%,Selection clearing
YSE_SEL_CLEARING_EV,N/A,96,63,33,34%,Include YSE_FI_RU_TAXDATE_EV
YSE_SEL_CLEARING_F01,N/A,"2,707","1,918",789,29%,AC Financial Statements BS + PL
YSE_SEL_CLEARING_SEL,N/A,78,64,14,18%,Include YSE_FI_RU_TAXDATE_SEL
YSE_SEL_CLEARING_TOP,N/A,306,235,71,23%,Financial Statements
[Totle], ,"3,224","2,286",938,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_CUSTOMER_INFO_CRM,N/A,97,27,70,72%,Create outbound idocs with changed or created customer info
[Totle], ,97,27,70,72%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_CUR,N/A,284,170,114,40%,AC Connect : Send Currency Rates Idocs
[Totle], ,284,170,114,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_CUST,N/A,766,514,252,33%,AC Connect : Send Customer Master Idocs
[Totle], ,766,514,252,33%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_FR,N/A,706,480,226,32%,AC Connect : Send  Idocs for Freight tables
[Totle], ,706,480,226,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_INVO,N/A,657,426,231,35%,AC Connect : Send Invoice Idocs
[Totle], ,657,426,231,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_MAT,N/A,"1,066",755,311,29%,AC Connect : Send Material Master Idocs
[Totle], ,"1,066",755,311,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_ORD,N/A,"1,215",859,356,29%,AC Connect : Send Sales Order Idocs
[Totle], ,"1,215",859,356,29%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_PAYM,N/A,946,646,300,32%,AC Connect : Send Payment Idocs
[Totle], ,946,646,300,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_PRIC,N/A,"1,701","1,277",424,25%,AC Connect : Send Pricing conditions Idocs
[Totle], ,"1,701","1,277",424,25%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_STCK,N/A,"1,220",790,430,35%,AC Connect : Send Stock Availability Idocs
[Totle], ,"1,220",790,430,35%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_AC_CONNECT_SUP,N/A,657,448,209,32%,AC Connect : Send Supersession Idocs
[Totle], ,657,448,209,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_CTP_MAT,N/A,"1,159",746,413,36%,CTP: Send Material Master Idocs
[Totle], ,"1,159",746,413,36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_CUST_INFO_CRM,N/A,35,21,14,40%,Program to schedule function 'YSE_SEND_IDOC_CUST_INFO_CRM'
[Totle], ,35,21,14,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEND_IDOC_MAT_INFO_CRM,N/A,38,22,16,42%,Program to schedule function 'YSE_SEND_IDOC_MATERIAL_INFO_CR
[Totle], ,38,22,16,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_AUTOCLOSE_LOG,N/A,458,236,222,48%,AM: Service Order Auto Closure
[Totle], ,458,236,222,48%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_CLOSE,N/A,480,257,223,46%,Close SEO using JEST for CR3792
[Totle], ,480,257,223,46%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_EXECUTE_REPRICE,N/A,53,32,21,40%,SEED: execute repricing of sdi
[Totle], ,53,32,21,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_LINK_TO_NOTIF,N/A,23,12,11,48%,Update the SEO at creation with defaut values
[Totle], ,23,12,11,48%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_STATUS_CHECK,N/A,102,56,46,45%,Check given status for Service Orders
[Totle], ,102,56,46,45%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SEO_UPDATE_AT_CREA,N/A,19,9,10,53%,Update the SEO at creation with defaut values
[Totle], ,19,9,10,53%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SER01_TEMP_SEARCH,N/A,311,160,151,49%,Search for $ (= temp assignments) in SER01
[Totle], ,311,160,151,49%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SERVICE_CONTRACT_BTCI,N/A,"1,598",924,674,42%,Data Transfer for Service Contracts
[Totle], ,"1,598",924,674,42%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SERVICE_CONTRACT_ITEM_BTCI,N/A,607,347,260,43%,Data Transfer for Service Contracts
[Totle], ,607,347,260,43%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SERVICE_ORDER_CORR_PORTAL,N/A,116,74,42,36%,Grouping of OSS correction reports on Service orders
[Totle], ,116,74,42,36%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SERVICE_PICKS,N/A,531,318,213,40%,Service Picks Report
[Totle], ,531,318,213,40%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SF_CASELABEL,N/A,486,309,177,36%,Label Printing for Packages
PALIDATA,N/A,20,19,1,5%,Include with Data Definition for Printing Packing Data
RVADOPFO,N/A,194,149,45,23%,INCLUDE for OPEN_FORM for SD Print Programs
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,731,495,236,32%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SF_READ_TEXTS,N/A,80,59,21,26%,Read and list standard texts
[Totle], ,80,59,21,26%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SF_RE_CHECKINOUT,N/A,162,103,59,36%,Print Program - Delivery Note
RLE_DELNOTE_DATA_DECLARE,N/A,10,3,7,70%,Print Program - Delivery Note
RLE_DELNOTE_FORMS,N/A,120,80,40,33%,Print Program - Delivery Note
RLE_PRINT_FORMS,N/A,106,66,40,38%,Print Program - Delivery Note
RVADTABL,N/A,31,18,13,42%,INCLUDE for General Table Descriptions for Print Programs
[Totle], ,429,270,159,37%, 
,,,,,,
,,,,,,
[Program ID],[Dynpro No.],[Total Lines],[Process Lines],[Comment Lines],[Percentage],[Title]
YSE_SF_RVADEK01,N/A,"1,587",979,608,38%,Smart Form Print Program for Individual Picking Lists
SAPCAMFL,N/A,17,2,15,88%,Smart Form Print Program for Individual Picking Lists
SDZAVDAT,N/A,58,40,18,31%,Include for different users: Data declaration for ZAV
YSE_MV50BFZ1,N/A,30,4,26,87%,Sort Individual Picking List/Confirm Picking Request
YSE_SADRDATA,N/A,59,32,27,46%,Sort Individual Picking List/Confirm Picking Request
YSE_VBBDDATA,N/A,28,17,11,39%,Sort Individual Picking List/Confirm Picking Request
YSE_VBFADATA,N/A,40,27,13,33%,Sort Individual Picking List/Confirm Picking Request
YSE_VBLPDATA,N/A,141,80,61,43%,Sort Individual Picking List/Confirm Picking Request
YSE_VBPADATA,N/A,430,289,141,33%,Sort Individual Picking List/Confirm Picking Request
YSE_VBUKDATA,N/A,43,29,14,33%,Sort Individual Picking List/Confirm Picking Request
YSE_VBUPDATA,N/A,24,15,9,38%,Sort Individual Picking List/Confirm Picking Request
[Totle], ,"2,457","1,514",943,38%, 
,,,,,,
,,,,,,
